source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-06,29.139094325815677,queue_request,1,self_checkout_fan,no_priority,3,card,REG-1,regular,0,no_priority,101.35860298860172,0,0,0,
Week-01-Day-06,29.139094325815677,service_start,1,self_checkout_fan,no_priority,3,card,REG-1,regular,1,no_priority,101.35860298860172,16.890257130281864,0,649,
Week-01-Day-06,46.029351456097544,service_end,1,self_checkout_fan,no_priority,3,card,REG-1,regular,1,no_priority,101.35860298860172,16.890257130281864,0,649,
Week-01-Day-06,387.3752924886685,queue_request,2,express_basket,no_priority,2,cash,REG-1,regular,0,no_priority,41.06095888646228,0,0,0,
Week-01-Day-06,387.3752924886685,service_start,2,express_basket,no_priority,2,cash,REG-1,regular,1,no_priority,41.06095888646228,45.37927942407284,0,175,
Week-01-Day-06,432.7545719127413,service_end,2,express_basket,no_priority,2,cash,REG-1,regular,1,no_priority,41.06095888646228,45.37927942407284,0,175,
Week-01-Day-06,580.2648512364758,queue_request,3,self_checkout_fan,no_priority,6,card,REG-1,regular,0,no_priority,958.270627925281,0,0,0,
Week-01-Day-06,580.2648512364758,service_start,3,self_checkout_fan,no_priority,6,card,REG-1,regular,1,no_priority,958.270627925281,44.50625174915993,0,1673,
Week-01-Day-06,624.7711029856357,service_end,3,self_checkout_fan,no_priority,6,card,REG-1,regular,1,no_priority,958.270627925281,44.50625174915993,0,1673,
Week-01-Day-06,677.8901771671408,queue_request,4,weekly_planner,no_priority,22,card,REG-1,regular,0,no_priority,227.0709585369804,0,0,0,
Week-01-Day-06,692.5712783182171,queue_request,5,regular,no_priority,28,card,REG-2,regular,0,no_priority,10.68437878451546,0,0,0,
Week-01-Day-06,709.9748370958259,queue_request,6,family_cart,no_priority,115,cash,REG-3,regular,0,no_priority,718.5302382235644,0,0,0,
Week-01-Day-06,792.3182398884419,queue_request,7,regular,no_priority,26,cash,REG-4,regular,0,no_priority,1399.9102793485854,0,0,0,
Week-01-Day-06,677.8901771671408,service_start,4,weekly_planner,no_priority,22,card,REG-1,regular,1,no_priority,227.0709585369804,132.85024290366516,0,6262,
Week-01-Day-06,810.740420070806,service_end,4,weekly_planner,no_priority,22,card,REG-1,regular,1,no_priority,227.0709585369804,132.85024290366516,0,6262,
Week-01-Day-06,692.5712783182171,service_start,5,regular,no_priority,28,card,REG-2,regular,1,no_priority,10.68437878451546,120.21876694615567,0,5265,
Week-01-Day-06,812.7900452643728,service_end,5,regular,no_priority,28,card,REG-2,regular,1,no_priority,10.68437878451546,120.21876694615567,0,5265,
Week-01-Day-06,792.3182398884419,service_start,7,regular,no_priority,26,cash,REG-4,regular,1,no_priority,1399.9102793485854,145.70596471052608,0,2638,
Week-01-Day-06,938.024204598968,service_end,7,regular,no_priority,26,cash,REG-4,regular,1,no_priority,1399.9102793485854,145.70596471052608,0,2638,
Week-01-Day-06,968.6323034037487,queue_request,8,weekly_planner,no_priority,36,card,REG-1,regular,0,no_priority,1180.3160540968702,0,0,0,
Week-01-Day-06,1006.0558529837544,queue_request,9,weekly_planner,no_priority,113,cash,REG-2,regular,0,no_priority,429.63582232878673,0,0,0,
Week-01-Day-06,1066.292438939945,queue_request,10,family_cart,no_priority,49,cash,REG-4,regular,0,no_priority,356.99950367673125,0,0,0,
Week-01-Day-06,1066.292438939945,service_start,10,family_cart,no_priority,49,cash,REG-4,regular,1,no_priority,356.99950367673125,29.855587855591665,0,7380,
Week-01-Day-06,1096.1480267955367,service_end,10,family_cart,no_priority,49,cash,REG-4,regular,1,no_priority,356.99950367673125,29.855587855591665,0,7380,
Week-01-Day-06,968.6323034037487,service_start,8,weekly_planner,no_priority,36,card,REG-1,regular,1,no_priority,1180.3160540968702,138.58165533372033,0,5977,
Week-01-Day-06,1107.213958737469,service_end,8,weekly_planner,no_priority,36,card,REG-1,regular,1,no_priority,1180.3160540968702,138.58165533372033,0,5977,
Week-01-Day-06,1222.1199666181965,queue_request,11,regular,no_priority,17,card,REG-1,regular,0,no_priority,134.23671978753617,0,0,0,
Week-01-Day-06,709.9748370958259,service_start,6,family_cart,no_priority,115,cash,REG-3,regular,1,no_priority,718.5302382235644,534.4839270995633,0,22803,
Week-01-Day-06,1244.4587641953892,service_end,6,family_cart,no_priority,115,cash,REG-3,regular,1,no_priority,718.5302382235644,534.4839270995633,0,22803,
Week-01-Day-06,1248.6243169240588,queue_request,12,family_cart,no_priority,114,card,REG-3,regular,0,no_priority,260.552835235742,0,0,0,
Week-01-Day-06,1252.9499717443578,queue_request,13,weekly_planner,no_priority,42,card,REG-4,regular,0,no_priority,1199.4288022806063,0,0,0,
Week-01-Day-06,1260.2243862135074,queue_request,14,family_cart,no_priority,78,cash,REG-5,regular,0,no_priority,105.49441413752605,0,0,0,
Week-01-Day-06,1252.9499717443578,service_start,13,weekly_planner,no_priority,42,card,REG-4,regular,1,no_priority,1199.4288022806063,24.775122114335204,0,8885,
Week-01-Day-06,1277.725093858693,service_end,13,weekly_planner,no_priority,42,card,REG-4,regular,1,no_priority,1199.4288022806063,24.775122114335204,0,8885,
Week-01-Day-06,1222.1199666181965,service_start,11,regular,no_priority,17,card,REG-1,regular,1,no_priority,134.23671978753617,82.4477237535739,0,4164,
Week-01-Day-06,1304.5676903717704,service_end,11,regular,no_priority,17,card,REG-1,regular,1,no_priority,134.23671978753617,82.4477237535739,0,4164,
Week-01-Day-06,1355.6456707695652,queue_request,15,weekly_planner,no_priority,54,card,REG-1,regular,0,no_priority,880.2453133995449,0,0,0,
Week-01-Day-06,1006.0558529837544,service_start,9,weekly_planner,no_priority,113,cash,REG-2,regular,1,no_priority,429.63582232878673,437.5944046318753,0,22829,
Week-01-Day-06,1443.6502576156297,service_end,9,weekly_planner,no_priority,113,cash,REG-2,regular,1,no_priority,429.63582232878673,437.5944046318753,0,22829,
Week-01-Day-06,1470.2174788021148,queue_request,16,family_cart,no_priority,47,cash,REG-2,regular,0,no_priority,69.01878415140933,0,0,0,
Week-01-Day-06,1517.6157780515787,queue_request,17,express_basket,no_priority,4,card,REG-4,regular,0,no_priority,99.30567855066077,0,0,0,
Week-01-Day-06,1260.2243862135074,service_start,14,family_cart,no_priority,78,cash,REG-5,regular,1,no_priority,105.49441413752605,266.2302404400597,0,15151,
Week-01-Day-06,1526.4546266535672,service_end,14,family_cart,no_priority,78,cash,REG-5,regular,1,no_priority,105.49441413752605,266.2302404400597,0,15151,
Week-01-Day-06,1551.521251314498,queue_request,18,regular,no_priority,26,card,REG-5,regular,0,no_priority,67.54540077615056,0,0,0,
Week-01-Day-06,1566.0172464150055,queue_request,19,express_basket,no_priority,4,card,REG-6,regular,0,no_priority,16.347184609075793,0,0,0,
Week-01-Day-06,1355.6456707695652,service_start,15,weekly_planner,no_priority,54,card,REG-1,regular,1,no_priority,880.2453133995449,222.75862258702028,0,12294,
Week-01-Day-06,1578.4042933565854,service_end,15,weekly_planner,no_priority,54,card,REG-1,regular,1,no_priority,880.2453133995449,222.75862258702028,0,12294,
Week-01-Day-06,1517.6157780515787,service_start,17,express_basket,no_priority,4,card,REG-4,regular,1,no_priority,99.30567855066077,73.80021588619842,0,1630,
Week-01-Day-06,1591.415993937777,service_end,17,express_basket,no_priority,4,card,REG-4,regular,1,no_priority,99.30567855066077,73.80021588619842,0,1630,
Week-01-Day-06,1566.0172464150055,service_start,19,express_basket,no_priority,4,card,REG-6,regular,1,no_priority,16.347184609075793,43.53874306489961,0,1039,
Week-01-Day-06,1609.555989479905,service_end,19,express_basket,no_priority,4,card,REG-6,regular,1,no_priority,16.347184609075793,43.53874306489961,0,1039,
Week-01-Day-06,1248.6243169240588,service_start,12,family_cart,no_priority,114,card,REG-3,regular,1,no_priority,260.552835235742,363.3214885949794,0,24191,
Week-01-Day-06,1611.9458055190382,service_end,12,family_cart,no_priority,114,card,REG-3,regular,1,no_priority,260.552835235742,363.3214885949794,0,24191,
Week-01-Day-06,1551.521251314498,service_start,18,regular,no_priority,26,card,REG-5,regular,1,no_priority,67.54540077615056,96.73818183670299,0,5926,
Week-01-Day-06,1648.259433151201,service_end,18,regular,no_priority,26,card,REG-5,regular,1,no_priority,67.54540077615056,96.73818183670299,0,5926,
Week-01-Day-06,1662.0662452876568,queue_request,20,self_checkout_fan,no_priority,8,card,REG-1,regular,0,no_priority,644.2536515925188,0,0,0,
Week-01-Day-06,1470.2174788021148,service_start,16,family_cart,no_priority,47,cash,REG-2,regular,1,no_priority,69.01878415140933,202.97699241321203,0,9474,
Week-01-Day-06,1673.1944712153268,service_end,16,family_cart,no_priority,47,cash,REG-2,regular,1,no_priority,69.01878415140933,202.97699241321203,0,9474,
Week-01-Day-06,1688.3610566049538,queue_request,21,express_basket,no_priority,8,card,REG-2,regular,0,no_priority,186.40306705404498,0,0,0,
Week-01-Day-06,1662.0662452876568,service_start,20,self_checkout_fan,no_priority,8,card,REG-1,regular,1,no_priority,644.2536515925188,85.29169255187485,0,1262,
Week-01-Day-06,1747.3579378395316,service_end,20,self_checkout_fan,no_priority,8,card,REG-1,regular,1,no_priority,644.2536515925188,85.29169255187485,0,1262,
Week-01-Day-06,1766.8785771908733,queue_request,22,deal_hunter,no_priority,9,card,REG-1,regular,0,no_priority,353.88053273038173,0,0,0,
Week-01-Day-06,1688.3610566049538,service_start,21,express_basket,no_priority,8,card,REG-2,regular,1,no_priority,186.40306705404498,86.25262062405537,0,1489,
Week-01-Day-06,1774.6136772290092,service_end,21,express_basket,no_priority,8,card,REG-2,regular,1,no_priority,186.40306705404498,86.25262062405537,0,1489,
Week-01-Day-06,1786.0922831801872,queue_request,23,weekly_planner,no_priority,109,cash,REG-2,regular,0,no_priority,33.0533645864651,0,0,0,
Week-01-Day-06,1766.8785771908733,service_start,22,deal_hunter,no_priority,9,card,REG-1,regular,1,no_priority,353.88053273038173,88.86616066273612,0,1037,
Week-01-Day-06,1855.7447378536094,service_end,22,deal_hunter,no_priority,9,card,REG-1,regular,1,no_priority,353.88053273038173,88.86616066273612,0,1037,
Week-01-Day-06,1876.6631179866672,queue_request,24,family_cart,no_priority,205,cash,REG-1,regular,0,no_priority,540.4844209894142,0,0,0,
Week-01-Day-06,1958.719290735764,queue_request,25,self_checkout_fan,no_priority,6,card,REG-3,regular,0,no_priority,642.6656491864663,0,0,0,
Week-01-Day-06,1958.719290735764,service_start,25,self_checkout_fan,no_priority,6,card,REG-3,regular,1,no_priority,642.6656491864663,28.44742021770672,0,1452,
Week-01-Day-06,1987.1667109534706,service_end,25,self_checkout_fan,no_priority,6,card,REG-3,regular,1,no_priority,642.6656491864663,28.44742021770672,0,1452,
Week-01-Day-06,1786.0922831801872,service_start,23,weekly_planner,no_priority,109,cash,REG-2,regular,1,no_priority,33.0533645864651,469.425367241127,0,24890,
Week-01-Day-06,2255.517650421314,service_end,23,weekly_planner,no_priority,109,cash,REG-2,regular,1,no_priority,33.0533645864651,469.425367241127,0,24890,
Week-01-Day-06,2295.7703882538844,queue_request,26,family_cart,senior,20,card,REG-2,regular,0,senior,2724.237099554717,0,0,0,
Week-01-Day-06,2330.1871820311935,queue_request,27,family_cart,no_priority,102,cash,REG-3,regular,0,no_priority,171.35671829202985,0,0,0,
Week-01-Day-06,2295.7703882538844,service_start,26,family_cart,senior,20,card,REG-2,regular,1,senior,2724.237099554717,77.86341339412515,0,5374,
Week-01-Day-06,2373.6338016480095,service_end,26,family_cart,senior,20,card,REG-2,regular,1,senior,2724.237099554717,77.86341339412515,0,5374,
Week-01-Day-06,2402.4439293810246,queue_request,28,weekly_planner,no_priority,38,card,REG-2,regular,0,no_priority,194.02835089626464,0,0,0,
Week-01-Day-06,2425.2316234183672,queue_request,29,express_basket,no_priority,9,card,REG-4,regular,0,no_priority,412.34637584470545,0,0,0,
Week-01-Day-06,2425.2316234183672,service_start,29,express_basket,no_priority,9,card,REG-4,regular,1,no_priority,412.34637584470545,61.30588376367878,0,1698,
Week-01-Day-06,2486.537507182046,service_end,29,express_basket,no_priority,9,card,REG-4,regular,1,no_priority,412.34637584470545,61.30588376367878,0,1698,
Week-01-Day-06,2402.4439293810246,service_start,28,weekly_planner,no_priority,38,card,REG-2,regular,1,no_priority,194.02835089626464,133.74813693380153,0,9743,
Week-01-Day-06,2536.192066314826,service_end,28,weekly_planner,no_priority,38,card,REG-2,regular,1,no_priority,194.02835089626464,133.74813693380153,0,9743,
Week-01-Day-06,2330.1871820311935,service_start,27,family_cart,no_priority,102,cash,REG-3,regular,1,no_priority,171.35671829202985,340.11236301333435,0,24383,
Week-01-Day-06,2670.299545044528,service_end,27,family_cart,no_priority,102,cash,REG-3,regular,1,no_priority,171.35671829202985,340.11236301333435,0,24383,
Week-01-Day-06,1876.6631179866672,service_start,24,family_cart,no_priority,205,cash,REG-1,regular,1,no_priority,540.4844209894142,798.0917678789469,0,45070,
Week-01-Day-06,2674.754885865614,service_end,24,family_cart,no_priority,205,cash,REG-1,regular,1,no_priority,540.4844209894142,798.0917678789469,0,45070,
Week-01-Day-06,2687.6009874563497,queue_request,30,weekly_planner,no_priority,82,card,REG-1,regular,0,no_priority,1226.109480494642,0,0,0,
Week-01-Day-06,2750.287974101142,queue_request,31,express_basket,no_priority,8,card,REG-2,regular,0,no_priority,50.69268135011378,0,0,0,
Week-01-Day-06,2757.3018102834285,queue_request,32,deal_hunter,no_priority,18,card,REG-3,regular,0,no_priority,60.46586751089096,0,0,0,
