source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-03,1,regular,no_priority,14,card,90.69129827349752,90.69129827349752,137.85644394153752,0.0,47.16514566803998,47.16514566804,8,0,,,14,2784,,REG-1,regular,no_priority,1282.3415307891648,served,,,0
Week-01-Day-03,2,express_basket,no_priority,9,card,98.08248788923447,98.08248788923447,158.59310996837414,0.0,60.510622079139665,60.510622079139665,8,0,,,9,1925,,REG-2,regular,no_priority,1140.5134219289184,served,,,0
Week-01-Day-03,4,express_basket,no_priority,10,card,383.23331295783646,383.23331295783646,441.4594641578244,0.0,58.22615119998798,58.22615119998795,8,0,,,10,1937,,REG-1,regular,no_priority,325.21560309235224,served,,,0
Week-01-Day-03,5,express_basket,no_priority,7,cash,431.68452022890415,431.68452022890415,508.83589870990386,0.0,77.1513784809997,77.15137848099971,8,0,,,7,1345,,REG-2,regular,no_priority,174.74333087573416,served,,,0
Week-01-Day-03,6,regular,no_priority,6,card,470.4994951117551,470.4994951117551,542.4295727996436,0.0,71.93007768788847,71.93007768788846,8,0,,,6,2312,,REG-1,regular,no_priority,447.618683521872,served,,,0
Week-01-Day-03,9,deal_hunter,no_priority,12,card,560.5026001472506,560.5026001472506,618.4185597551979,0.0,57.91595960794719,57.91595960794723,8,0,,,12,1888,,REG-1,regular,no_priority,42.64731255117024,served,,,0
Week-01-Day-03,11,express_basket,senior,5,card,577.6087518934946,577.6087518934946,630.7696977327233,0.0,53.16094583922865,53.1609458392287,8,0,,,5,1525,,REG-6,regular,senior,297.0750323356944,served,,,0
Week-01-Day-03,8,family_cart,no_priority,40,cash,533.694408703599,533.694408703599,708.694408703599,0.0,175.0,175.0,8,0,,,40,6044,,REG-4,regular,no_priority,52.49445206570612,served,,,0
Week-01-Day-03,7,weekly_planner,no_priority,74,card,512.6311565631695,512.6311565631695,765.4908685916268,0.0,252.85971202845732,252.85971202845735,8,0,,,74,15749,,REG-2,regular,no_priority,310.7157338656672,served,,,0
Week-01-Day-03,3,weekly_planner,no_priority,67,card,99.67188412577889,99.67188412577889,772.6575697674159,0.0,672.985685641637,672.985685641637,8,0,,,67,12211,,REG-3,regular,no_priority,1647.9919055703406,served,,,0
Week-01-Day-03,10,weekly_planner,no_priority,72,card,560.5631153674694,560.5631153674694,797.1812233307405,0.0,236.61810796327114,236.6181079632711,8,0,,,72,18915,,REG-5,regular,no_priority,841.127948712644,served,,,0
Week-01-Day-03,16,express_basket,no_priority,2,card,984.9534887081718,984.9534887081718,998.4196888659783,0.0,13.466200157806513,13.466200157806497,8,0,,,2,0,,REG-4,regular,no_priority,21.386838148769787,served,,,0
Week-01-Day-03,15,regular,no_priority,12,card,973.2228416740581,973.2228416740581,1003.1901328979583,0.0,29.967291223900087,29.967291223900133,8,0,,,12,329,,REG-3,regular,no_priority,199.87004046259506,served,,,0
Week-01-Day-03,14,family_cart,no_priority,49,card,839.2824112758644,839.2824112758644,1034.1709180157554,0.0,194.88850673989097,194.888506739891,8,0,,,49,9294,,REG-2,regular,no_priority,23.56968350534433,served,,,0
Week-01-Day-03,13,weekly_planner,no_priority,108,card,702.9143886648417,702.9143886648417,1118.4728406155896,0.0,415.55845195074784,415.5584519507479,8,0,,,108,19177,,REG-6,regular,no_priority,914.5140289517705,served,,,0
Week-01-Day-03,12,family_cart,no_priority,191,card,680.8433390193641,680.8433390193641,1291.0146032305138,0.0,610.1712642111497,610.1712642111497,8,0,,,191,37323,,REG-1,regular,no_priority,467.27885997843407,served,,,0
Week-01-Day-03,17,weekly_planner,no_priority,84,card,1053.7664495188837,1053.7664495188837,1362.7222189742442,0.0,308.95576945536044,308.9557694553605,8,0,,,84,18194,,REG-2,regular,no_priority,552.3855170484043,served,,,0
Week-01-Day-03,18,weekly_planner,senior,40,card,1108.3580270133716,1108.3580270133716,1371.5261568478134,0.0,263.1681298344417,263.16812983444174,8,0,,,40,6957,,REG-3,regular,senior,568.2570901299014,served,,,0
Week-01-Day-03,19,weekly_planner,no_priority,63,card,1230.7286557969019,1230.7286557969019,1474.9157137054754,0.0,244.18705790857356,244.18705790857348,8,0,,,63,10217,,REG-4,regular,no_priority,25.461688122905592,served,,,0
Week-01-Day-03,21,self_checkout_fan,no_priority,5,card,1477.1731379610137,1477.1731379610137,1526.284337835602,0.0,49.11119987458833,49.11119987458824,8,0,,,5,1279,,REG-2,regular,no_priority,457.8839224318824,served,,,0
Week-01-Day-03,22,self_checkout_fan,no_priority,11,card,1482.4894850105193,1482.4894850105193,1592.879468116905,0.0,110.38998310638576,110.38998310638567,8,0,,,11,3014,,REG-3,regular,no_priority,410.1076058503333,served,,,0
Week-01-Day-03,20,weekly_planner,no_priority,37,card,1456.2671617252017,1456.2671617252017,1650.4373498178284,0.0,194.17018809262672,194.17018809262663,8,0,,,37,7896,,REG-1,regular,no_priority,875.6817718527685,served,,,0
Week-01-Day-03,23,self_checkout_fan,no_priority,12,card,1592.1946174679579,1592.1946174679579,1662.3582996129112,0.0,70.16368214495333,70.16368214495333,8,0,,,12,2659,,REG-2,regular,no_priority,9.688643490203317,served,,,0
Week-01-Day-03,24,deal_hunter,no_priority,20,card,1705.236174564263,1705.236174564263,1799.3354688291943,0.0,94.09929426493137,94.09929426493136,8,0,,,20,3884,,REG-1,regular,no_priority,30.696857581661547,served,,,0
Week-01-Day-03,26,express_basket,no_priority,5,card,1819.3109365592863,1819.3109365592863,1883.6995386315448,0.0,64.38860207225848,64.38860207225844,8,0,,,5,451,,REG-1,regular,no_priority,62.08721389614511,served,,,0
Week-01-Day-03,25,express_basket,no_priority,4,card,1790.3665753380446,1790.3665753380446,1913.6324481078511,0.0,123.26587276980648,123.26587276980649,8,0,,,4,2442,,REG-2,regular,no_priority,275.06008682571354,served,,,0
Week-01-Day-03,27,express_basket,no_priority,18,card,1820.856919364851,1820.856919364851,1922.8160578622471,0.0,101.95913849739624,101.95913849739622,8,0,,,18,4734,,REG-3,regular,no_priority,692.0295868423411,served,,,0
Week-01-Day-03,28,regular,no_priority,36,card,2000.084604639229,2000.084604639229,2141.060425408576,0.0,140.97582076934725,140.97582076934714,8,0,,,36,8058,,REG-1,regular,no_priority,152.64390174433163,served,,,0
Week-01-Day-03,30,deal_hunter,no_priority,15,card,2171.1678026243717,2171.1678026243717,2236.8472937094625,0.0,65.67949108509102,65.67949108509083,8,0,,,15,3028,,REG-2,regular,no_priority,72.42475534122389,served,,,0
Week-01-Day-03,29,deal_hunter,no_priority,32,cash,2164.279220976976,2164.279220976976,2315.8497643499963,0.0,151.57054337302034,151.57054337302043,8,0,,,32,5480,,REG-1,regular,no_priority,326.94910425381596,served,,,0
Week-01-Day-03,31,regular,senior,26,cash,2273.810302774422,2273.810302774422,2398.449158116517,0.0,124.63885534209543,124.63885534209521,8,0,,,26,5748,,REG-2,regular,senior,813.7423009793699,served,,,0
Week-01-Day-03,32,express_basket,no_priority,2,cash,2410.55946054776,2410.55946054776,2483.3206205760107,0.0,72.76116002825097,72.76116002825074,8,0,,,2,792,,REG-1,regular,no_priority,232.15492867206308,served,,,0
Week-01-Day-03,33,self_checkout_fan,no_priority,12,card,2419.8245151875963,2419.8245151875963,2497.8601425926804,0.0,78.03562740508414,78.03562740508414,8,0,,,12,2921,,REG-2,regular,no_priority,323.5814814036775,served,,,0
Week-01-Day-03,34,family_cart,no_priority,56,cash,2481.0658562497956,2481.0658562497956,2656.4400348167537,0.0,175.374178566958,175.3741785669581,8,0,,,56,11497,,REG-3,regular,no_priority,414.6584922595471,served,,,0
Week-01-Day-03,37,self_checkout_fan,no_priority,11,card,2720.0082735549367,2720.0082735549367,2784.6392060318603,0.0,64.63093247692372,64.63093247692359,8,0,,,11,2993,,REG-3,regular,no_priority,46.405818693076135,served,,,0
Week-01-Day-03,39,deal_hunter,no_priority,12,card,2791.8924152035725,2791.8924152035725,2841.43697991901,0.0,49.544564715437474,49.544564715437446,8,0,,,12,2037,,REG-3,regular,no_priority,332.20838744653037,served,,,0
Week-01-Day-03,36,regular,pregnant,51,card,2701.215442434004,2701.215442434004,2919.3210205637906,0.0,218.10557812978652,218.1055781297864,8,0,,,51,10286,,REG-2,regular,pregnant,124.20167844574945,served,,,0
Week-01-Day-03,35,family_cart,no_priority,112,card,2621.6361599588126,2621.6361599588126,2943.5669603079155,0.0,321.9308003491028,321.9308003491028,8,0,,,112,19113,,REG-1,regular,no_priority,2512.856857590511,served,,,0
Week-01-Day-03,40,deal_hunter,no_priority,4,card,2914.6940115869074,2914.6940115869074,2985.2960345378738,0.0,70.60202295096614,70.60202295096633,8,0,,,4,150,,REG-3,regular,no_priority,168.32691753991358,served,,,0
Week-01-Day-03,38,regular,no_priority,77,card,2737.3281011057406,2737.3281011057406,2999.3982627743762,0.0,262.07016166863565,262.0701616686356,8,0,,,77,14212,,REG-4,regular,no_priority,1027.7920441021893,served,,,0
Week-01-Day-03,41,family_cart,no_priority,65,cash,2990.761791177749,2990.761791177749,3037.8913541625725,0.0,47.12956298482379,47.12956298482368,8,0,,,65,16733,,REG-1,regular,no_priority,150.87006755369794,served,,,0
Week-01-Day-03,43,deal_hunter,no_priority,5,cash,3136.316328874502,3136.316328874502,3187.818516080695,0.0,51.50218720619363,51.50218720619341,8,0,,,5,696,,REG-2,regular,no_priority,263.2355642487449,served,,,0
Week-01-Day-03,42,family_cart,no_priority,73,card,3085.921039273606,3085.921039273606,3311.016609791218,0.0,225.09557051761226,225.09557051761203,8,0,,,73,13921,,REG-1,regular,no_priority,2402.831406965421,served,,,0
Week-01-Day-03,44,family_cart,no_priority,40,card,3194.048187284432,3194.048187284432,3336.197568173101,0.0,142.149380888669,142.14938088866893,8,0,,,40,9092,,REG-2,regular,no_priority,2054.123294629853,served,,,0
Week-01-Day-03,45,express_basket,pregnant,6,card,3296.601296754554,3296.601296754554,3347.8522734387607,0.0,51.250976684206684,51.25097668420676,8,0,,,6,0,,REG-3,regular,pregnant,335.08699736282347,served,,,0
Week-01-Day-03,46,deal_hunter,no_priority,32,card,3309.5823901428084,3309.5823901428084,3447.832419891888,0.0,138.25002974907989,138.25002974907966,8,0,,,32,5496,,REG-4,regular,no_priority,510.7166938503367,served,,,0
Week-01-Day-03,49,regular,no_priority,24,card,3454.6748905286695,3454.6748905286695,3557.3514484930884,0.0,102.67655796441905,102.67655796441886,8,0,,,24,2841,,REG-3,regular,no_priority,375.44850273055613,served,,,0
Week-01-Day-03,48,weekly_planner,no_priority,82,card,3392.9285094412808,3392.9285094412808,3689.836861004939,0.0,296.90835156365785,296.908351563658,8,0,,,82,17660,,REG-2,regular,no_priority,324.4546830871313,served,,,0
Week-01-Day-03,50,deal_hunter,no_priority,20,cash,3616.902247359216,3616.902247359216,3772.744409226274,0.0,155.84216186705797,155.84216186705817,9,0,,,20,2930,,REG-3,regular,no_priority,312.16675500718725,served,,,0
Week-01-Day-03,51,self_checkout_fan,no_priority,6,card,3746.4606847862087,3746.4606847862087,3815.752907313125,0.0,69.2922225269162,69.29222252691625,9,0,,,6,1553,,REG-2,regular,no_priority,240.68028357927489,served,,,0
Week-01-Day-03,54,express_basket,no_priority,10,card,3805.5545210961245,3805.5545210961245,3858.9335874146304,0.0,53.37906631850603,53.37906631850592,9,0,,,10,2835,,REG-5,regular,no_priority,1349.4666486849228,served,,,0
Week-01-Day-03,53,self_checkout_fan,no_priority,12,card,3786.3615774673235,3786.3615774673235,3878.0054684779725,0.0,91.64389101064921,91.64389101064899,9,0,,,12,2309,,REG-3,regular,no_priority,34.446098593647136,served,,,0
Week-01-Day-03,57,express_basket,no_priority,7,card,3838.9615029137603,3838.9615029137603,3882.166147587214,0.0,43.204644673453565,43.20464467345346,9,0,,,7,1381,,REG-2,regular,no_priority,167.5464047248748,served,,,0
Week-01-Day-03,55,regular,no_priority,26,cash,3806.713628030102,3806.713628030102,3935.7477186360657,0.0,129.03409060596354,129.03409060596368,9,0,,,26,3960,,REG-6,regular,no_priority,143.5272031951168,served,,,0
Week-01-Day-03,59,deal_hunter,no_priority,9,card,3882.611291205445,3882.611291205445,3937.1258209829816,0.0,54.51452977753654,54.51452977753661,9,0,,,9,2609,,REG-2,regular,no_priority,275.95614316874867,served,,,0
Week-01-Day-03,47,family_cart,pregnant,49,card,3364.5262306020923,3364.5262306020923,3979.0055308236524,0.0,614.4793002215602,614.4793002215602,8,0,,,49,5529,,REG-1,regular,pregnant,40.17098540508023,served,,,0
Week-01-Day-03,52,family_cart,no_priority,80,card,3761.0023024337024,3761.0023024337024,3983.868322218017,0.0,222.8660197843145,222.86601978431463,9,0,,,80,13439,,REG-4,regular,no_priority,980.3993204960834,served,,,0
Week-01-Day-03,58,regular,senior,42,card,3859.9472053777718,3859.9472053777718,4006.3247587706,0.0,146.3775533928283,146.3775533928283,9,0,,,42,8062,,REG-5,regular,senior,63.49814014124271,served,,,0
Week-01-Day-03,56,weekly_planner,no_priority,46,card,3814.4470882686874,3814.4470882686874,4019.9395642162513,0.0,205.4924759475638,205.4924759475639,9,0,,,46,9368,,REG-7,regular,no_priority,273.32591585747815,served,,,0
Week-01-Day-03,63,express_basket,no_priority,1,card,4024.6513423042998,4024.6513423042998,4069.0960791018742,0.0,44.44473679757448,44.44473679757448,9,0,,,1,230,,REG-1,regular,no_priority,196.46677821169794,served,,,0
Week-01-Day-03,64,self_checkout_fan,no_priority,1,card,4057.33313240009,4057.33313240009,4093.1283511221836,0.0,35.795218722093715,35.79521872209352,9,0,,,1,0,,REG-4,regular,no_priority,339.73061694046964,served,,,0
Week-01-Day-03,65,express_basket,no_priority,15,card,4098.279296055771,4098.279296055771,4187.490234020211,0.0,89.21093796444016,89.21093796443984,9,0,,,15,2854,,REG-1,regular,no_priority,23.24929367217452,served,,,0
Week-01-Day-03,61,family_cart,no_priority,84,card,3906.5531608324964,3906.5531608324964,4206.01606093471,0.0,299.4629001022136,299.462900102214,9,0,,,84,12977,,REG-8,regular,no_priority,3333.044170876811,served,,,0
Week-01-Day-03,62,family_cart,no_priority,108,card,3963.339277015544,3963.339277015544,4256.077857498168,0.0,292.7385804826237,292.73858048262355,9,0,,,108,21188,,REG-2,regular,no_priority,144.3854043946923,served,,,0
Week-01-Day-03,60,weekly_planner,no_priority,67,cash,3894.3671199813834,3894.3671199813834,4272.985050333805,0.0,378.61793035242107,378.61793035242135,9,0,,,67,10686,,REG-3,regular,no_priority,339.5479594457075,served,,,0
Week-01-Day-03,70,express_basket,senior,2,card,4310.309268393474,4310.309268393474,4339.748797165911,0.0,29.439528772437114,29.43952877243737,9,0,,,2,287,,REG-3,regular,senior,10.791608474345777,served,,,0
Week-01-Day-03,67,self_checkout_fan,no_priority,24,card,4196.342670496801,4196.342670496801,4353.178120957116,0.0,156.8354504603157,156.83545046031577,9,0,,,24,5407,,REG-4,regular,no_priority,155.0427358689275,served,,,0
Week-01-Day-03,71,express_basket,senior,8,cash,4324.574506506768,4324.574506506768,4406.35827336602,0.0,81.78376685925205,81.78376685925195,9,0,,,8,2177,,REG-6,regular,senior,197.33769222941183,served,,,0
Week-01-Day-03,68,weekly_planner,no_priority,40,card,4230.9348313297305,4230.9348313297305,4421.218162174956,0.0,190.28333084522552,190.28333084522546,9,0,,,40,7147,,REG-5,regular,no_priority,1064.0342089004903,served,,,0
Week-01-Day-03,72,express_basket,no_priority,6,card,4390.7541753037585,4390.7541753037585,4462.689298302274,0.0,71.93512299851574,71.93512299851591,9,0,,,6,997,,REG-3,regular,no_priority,10.033344958299166,served,,,0
Week-01-Day-03,66,weekly_planner,no_priority,77,cash,4192.609667515433,4192.609667515433,4542.562881466235,0.0,349.9532139508023,349.9532139508019,9,0,,,77,14906,,REG-1,regular,no_priority,138.02905024446835,served,,,0
Week-01-Day-03,75,express_basket,no_priority,3,card,4517.7220491277985,4517.7220491277985,4571.325923282672,0.0,53.60387415487388,53.603874154873665,9,0,,,3,0,,REG-5,regular,no_priority,83.91376900268881,served,,,0
Week-01-Day-03,69,family_cart,no_priority,74,card,4284.100965831494,4284.100965831494,4573.757383631138,0.0,289.6564177996431,289.65641779964335,9,0,,,74,13328,,REG-2,regular,no_priority,1217.5854423876813,served,,,0
Week-01-Day-03,76,self_checkout_fan,no_priority,3,card,4614.854809604876,4614.854809604876,4647.09504298153,0.0,32.24023337665445,32.24023337665403,9,0,,,3,1019,,REG-1,regular,no_priority,492.2394142582025,served,,,0
Week-01-Day-03,74,family_cart,no_priority,70,cash,4480.052490191811,4480.052490191811,4794.352194767203,0.0,314.2997045753928,314.29970457539275,9,0,,,70,13188,,REG-4,regular,no_priority,943.1312656996313,served,,,0
Week-01-Day-03,79,express_basket,no_priority,4,card,4773.132039652992,4773.132039652992,4822.445577474732,0.0,49.31353782174008,49.31353782174028,9,0,,,4,610,,REG-5,regular,no_priority,89.0766559229527,served,,,0
Week-01-Day-03,73,family_cart,no_priority,75,card,4476.030224470429,4476.030224470429,4832.216026379737,0.0,356.18580190930794,356.1858019093079,9,0,,,75,15770,,REG-3,regular,no_priority,411.10258800899726,served,,,0
Week-01-Day-03,80,express_basket,no_priority,2,card,4865.3914174622405,4865.3914174622405,4905.496817816076,0.0,40.10540035383522,40.10540035383565,9,0,,,2,949,,REG-3,regular,no_priority,163.09267540560955,served,,,0
Week-01-Day-03,78,weekly_planner,no_priority,41,card,4758.617463322633,4758.617463322633,4922.622502644107,0.0,164.0050393214746,164.00503932147421,9,0,,,41,10365,,REG-2,regular,no_priority,486.81031616439475,served,,,0
Week-01-Day-03,82,regular,no_priority,27,card,4874.414699747387,4874.414699747387,5031.771702512431,0.0,157.35700276504414,157.35700276504394,9,0,,,27,5628,,REG-5,regular,no_priority,1039.0298473453727,served,,,0
Week-01-Day-03,84,deal_hunter,no_priority,23,cash,4921.664775877616,4921.664775877616,5035.913153794136,0.0,114.24837791651944,114.24837791651953,9,0,,,23,3948,,REG-6,regular,no_priority,0.8797635572792227,served,,,0
Week-01-Day-03,77,weekly_planner,no_priority,97,card,4724.554412646699,4724.554412646699,5050.471313537533,0.0,325.9169008908338,325.91690089083386,9,0,,,97,17900,,REG-1,regular,no_priority,2830.938944805062,served,,,0
Week-01-Day-03,86,express_basket,no_priority,8,card,5032.410613128675,5032.410613128675,5149.816422969912,0.0,117.40580984123707,117.40580984123699,9,0,,,8,3005,,REG-5,regular,no_priority,97.36988521897533,served,,,0
Week-01-Day-03,83,regular,no_priority,60,cash,4910.345587431555,4910.345587431555,5216.775541719037,0.0,306.42995428748264,306.42995428748236,9,0,,,60,12488,,REG-3,regular,no_priority,107.55039025278235,served,,,0
Week-01-Day-03,81,weekly_planner,no_priority,79,cash,4870.453132043222,4870.453132043222,5251.036429938938,0.0,380.5832978957166,380.5832978957169,9,0,,,79,13410,,REG-4,regular,no_priority,952.2169474931121,served,,,0
Week-01-Day-03,89,self_checkout_fan,senior,4,card,5228.36302986971,5228.36302986971,5271.975461326497,0.0,43.61243145678691,43.61243145678691,9,0,,,4,841,,REG-3,regular,senior,102.75280627691333,served,,,0
Week-01-Day-03,90,deal_hunter,no_priority,3,card,5230.36937613786,5230.36937613786,5288.895496310478,0.0,58.52612017261834,58.52612017261799,9,0,,,3,1355,,REG-6,regular,no_priority,45.71289535757366,served,,,0
Week-01-Day-03,94,deal_hunter,no_priority,11,card,5278.459103055517,5278.459103055517,5311.832326897276,0.0,33.37322384175935,33.37322384175968,9,0,,,11,1798,,REG-3,regular,no_priority,303.1556139341644,served,,,0
Week-01-Day-03,93,deal_hunter,no_priority,12,card,5259.71013941009,5259.71013941009,5333.5968904409565,0.0,73.88675103086656,73.88675103086644,9,0,,,12,2186,,REG-8,regular,no_priority,230.47840150093631,served,,,0
Week-01-Day-03,87,weekly_planner,no_priority,65,cash,5125.031894752588,5125.031894752588,5395.261764333708,0.0,270.2298695811193,270.2298695811196,9,0,,,65,13130,,REG-1,regular,no_priority,180.72372549763813,served,,,0
Week-01-Day-03,97,express_basket,no_priority,4,card,5343.240520408763,5343.240520408763,5398.719210583888,0.0,55.478690175124676,55.47869017512494,9,0,,,4,223,,REG-8,regular,no_priority,205.32877625105561,served,,,0
Week-01-Day-03,98,deal_hunter,no_priority,10,card,5350.4526963552635,5350.4526963552635,5429.879654787235,0.0,79.42695843197157,79.4269584319718,9,0,,,10,2631,,REG-9,regular,no_priority,484.11706422732027,served,,,0
Week-01-Day-03,85,family_cart,no_priority,93,card,4954.905059225464,4954.905059225464,5473.239303714575,0.0,518.3342444891105,518.3342444891105,9,0,,,93,18893,,REG-2,regular,no_priority,1284.7554256379697,served,,,0
Week-01-Day-03,92,weekly_planner,no_priority,52,cash,5258.3817255266695,5258.3817255266695,5512.444317952816,0.0,254.0625924261469,254.0625924261467,9,0,,,52,11623,,REG-4,regular,no_priority,414.7316788335028,served,,,0
Week-01-Day-03,101,self_checkout_fan,no_priority,4,card,5487.584801708603,5487.584801708603,5517.86148557209,0.0,30.276683863487314,30.27668386348705,9,0,,,4,204,,REG-2,regular,no_priority,246.1284580690959,served,,,0
Week-01-Day-03,88,family_cart,no_priority,71,cash,5178.167098743594,5178.167098743594,5552.6221722474465,0.0,374.4550735038529,374.4550735038529,9,0,,,71,14191,,REG-5,regular,no_priority,661.8637184109825,served,,,0
Week-01-Day-03,102,express_basket,no_priority,1,card,5536.751112271573,5536.751112271573,5567.876725089449,0.0,31.125612817875908,31.125612817875663,9,0,,,1,0,,REG-2,regular,no_priority,229.14626322921967,served,,,0
Week-01-Day-03,100,regular,no_priority,10,card,5443.881338607054,5443.881338607054,5569.102020374666,0.0,125.22068176761115,125.2206817676115,9,0,,,10,2257,,REG-1,regular,no_priority,211.57895432378734,served,,,0
Week-01-Day-03,95,weekly_planner,no_priority,78,card,5289.537847211715,5289.537847211715,5578.072922215436,0.0,288.53507500372064,288.5350750037205,9,0,,,78,12903,,REG-6,regular,no_priority,331.893998444023,served,,,0
Week-01-Day-03,91,weekly_planner,no_priority,93,card,5246.334807413768,5246.334807413768,5587.115331402736,0.0,340.7805239889675,340.7805239889676,9,0,,,93,18686,,REG-7,regular,no_priority,525.8122851852986,served,,,0
Week-01-Day-03,103,express_basket,no_priority,3,card,5563.59680523588,5563.59680523588,5629.632241524653,0.0,66.0354362887733,66.03543628877287,9,0,,,3,659,,REG-4,regular,no_priority,151.08091624352866,served,,,0
Week-01-Day-03,104,self_checkout_fan,no_priority,19,card,5644.415477542629,5644.415477542629,5700.121699397635,0.0,55.70622185500642,55.70622185500633,9,0,,,19,5359,,REG-1,regular,no_priority,0.19293125867694833,served,,,0
Week-01-Day-03,105,deal_hunter,no_priority,20,card,5719.778687771861,5719.778687771861,5793.885497568957,0.0,74.10680979709629,74.1068097970965,9,0,,,20,3428,,REG-1,regular,no_priority,41.164949898629686,served,,,0
Week-01-Day-03,99,weekly_planner,no_priority,121,cash,5364.362356882375,5364.362356882375,5813.303479060279,0.0,448.9411221779041,448.9411221779037,9,0,,,121,24537,,REG-10,regular,no_priority,196.58343404687096,served,,,0
Week-01-Day-03,96,family_cart,no_priority,140,cash,5323.729579321785,5323.729579321785,5836.9166507021,0.0,513.1870713803147,513.1870713803146,9,0,,,140,26149,,REG-3,regular,no_priority,890.4774613082576,served,,,0
Week-01-Day-03,106,express_basket,no_priority,9,card,5766.726735046148,5766.726735046148,5846.409385837797,0.0,79.68265079164951,79.6826507916494,9,0,,,9,1510,,REG-2,regular,no_priority,39.099156091905265,served,,,0
Week-01-Day-03,107,deal_hunter,no_priority,12,card,5901.875191283703,5901.875191283703,6005.366820643675,0.0,103.49162935997187,103.49162935997174,9,0,,,12,2873,,REG-1,regular,no_priority,25.67343186674348,served,,,0
Week-01-Day-03,108,express_basket,no_priority,6,card,5994.44904571645,5994.44904571645,6050.628082484325,0.0,56.17903676787456,56.179036767875004,9,0,,,6,1110,,REG-2,regular,no_priority,129.29855341712732,served,,,0
Week-01-Day-03,109,express_basket,no_priority,8,card,6077.581389047977,6077.581389047977,6133.424721076219,0.0,55.84333202824166,55.843332028242,9,0,,,8,2013,,REG-1,regular,no_priority,117.11248054535848,served,,,0
Week-01-Day-03,110,express_basket,no_priority,5,cash,6094.479948240987,6094.479948240987,6187.072204496016,0.0,92.59225625502816,92.59225625502859,9,0,,,5,711,,REG-2,regular,no_priority,312.5938669345062,served,,,0
Week-01-Day-03,112,express_basket,no_priority,7,card,6191.728511809852,6191.728511809852,6280.40339528708,0.0,88.67488347722788,88.67488347722792,9,0,,,7,1620,,REG-1,regular,no_priority,187.76329080615218,served,,,0
Week-01-Day-03,111,weekly_planner,no_priority,63,card,6103.158435988204,6103.158435988204,6289.043592776845,0.0,185.88515678864127,185.88515678864132,9,0,,,63,13002,,REG-3,regular,no_priority,1363.5256595560313,served,,,0
Week-01-Day-03,115,self_checkout_fan,no_priority,9,cash,6356.722426344859,6356.722426344859,6456.1493704797585,0.0,99.42694413489929,99.42694413489971,9,0,,,9,1452,,REG-3,regular,no_priority,1287.7364788965194,served,,,0
Week-01-Day-03,113,express_basket,no_priority,11,card,6344.8602912047645,6344.8602912047645,6458.217950265723,0.0,113.35765906095811,113.35765906095821,9,0,,,11,3095,,REG-1,regular,no_priority,53.18876014610355,served,,,0
Week-01-Day-03,116,self_checkout_fan,no_priority,15,card,6399.337963108665,6399.337963108665,6499.025376492496,0.0,99.68741338383195,99.68741338383188,9,0,,,15,1957,,REG-4,regular,no_priority,471.53870732823196,served,,,0
Week-01-Day-03,114,express_basket,no_priority,9,card,6348.580647078117,6348.580647078117,6503.001385538369,0.0,154.42073846025175,154.4207384602514,9,0,,,9,2896,,REG-2,regular,no_priority,375.0792370081812,served,,,0
Week-01-Day-03,119,express_basket,no_priority,6,card,6487.407438628747,6487.407438628747,6550.785069160262,0.0,63.37763053151493,63.377630531515024,9,0,,,6,1273,,REG-3,regular,no_priority,450.0341205991486,served,,,0
Week-01-Day-03,118,family_cart,no_priority,39,cash,6478.707946009752,6478.707946009752,6565.620030828575,0.0,86.91208481882278,86.91208481882313,9,0,,,39,7654,,REG-1,regular,no_priority,626.4459343571154,served,,,0
Week-01-Day-03,120,express_basket,no_priority,9,card,6488.207905489406,6488.207905489406,6571.979084204693,0.0,83.7711787152875,83.77117871528753,9,0,,,9,2928,,REG-6,regular,no_priority,240.16367463846038,served,,,0
Week-01-Day-03,121,express_basket,no_priority,3,card,6586.257467478768,6586.257467478768,6643.797150939115,0.0,57.53968346034663,57.53968346034708,9,0,,,3,1403,,REG-1,regular,no_priority,233.9645617751013,served,,,0
Week-01-Day-03,117,family_cart,no_priority,56,cash,6439.992649701722,6439.992649701722,6660.056795430412,0.0,220.06414572869053,220.06414572869016,9,0,,,56,11972,,REG-5,regular,no_priority,1214.4931492873332,served,,,0
Week-01-Day-03,122,deal_hunter,no_priority,17,card,6645.012632620419,6645.012632620419,6721.403025771402,0.0,76.39039315098346,76.39039315098307,9,0,,,17,2435,,REG-1,regular,no_priority,8.554766594790264,served,,,0
Week-01-Day-03,123,express_basket,no_priority,6,card,6757.331229896146,6757.331229896146,6815.0006960966875,0.0,57.66946620054148,57.66946620054114,9,0,,,6,2890,,REG-1,regular,no_priority,116.54582410732294,served,,,0
Week-01-Day-03,127,express_basket,no_priority,8,card,6901.159196737062,6901.159196737062,6968.900946910778,0.0,67.74175017371563,67.74175017371545,9,0,,,8,2467,,REG-4,regular,no_priority,96.16368548426408,served,,,0
Week-01-Day-03,125,weekly_planner,no_priority,35,card,6846.550335095788,6846.550335095788,6978.212442938193,0.0,131.66210784240508,131.66210784240502,9,0,,,35,6239,,REG-2,regular,no_priority,708.6517219960498,served,,,0
