source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-07,110.9095605825787,queue_request,1,family_cart,no_priority,100,card,REG-1,regular,0,no_priority,237.6272755598315,0,0,0,
Week-01-Day-07,178.6942190135851,queue_request,2,deal_hunter,no_priority,8,card,REG-2,regular,0,no_priority,194.32793224411657,0,0,0,
Week-01-Day-07,178.6942190135851,service_start,2,deal_hunter,no_priority,8,card,REG-2,regular,1,no_priority,194.32793224411657,85.06895628408164,0,1371,
Week-01-Day-07,263.76317529766675,service_end,2,deal_hunter,no_priority,8,card,REG-2,regular,1,no_priority,194.32793224411657,85.06895628408164,0,1371,
Week-01-Day-07,346.3239475216651,queue_request,3,regular,no_priority,24,card,REG-2,regular,0,no_priority,96.03003795706252,0,0,0,
Week-01-Day-07,401.2918250366238,queue_request,4,express_basket,senior,3,card,REG-3,regular,0,senior,32.84543408714509,0,0,0,
Week-01-Day-07,346.3239475216651,service_start,3,regular,no_priority,24,card,REG-2,regular,1,no_priority,96.03003795706252,65.11871853069722,0,4748,
Week-01-Day-07,411.4426660523623,service_end,3,regular,no_priority,24,card,REG-2,regular,1,no_priority,96.03003795706252,65.11871853069722,0,4748,
Week-01-Day-07,414.09909455042725,queue_request,5,family_cart,no_priority,54,card,REG-2,regular,0,no_priority,2635.4801440360748,0,0,0,
Week-01-Day-07,414.09909455042725,service_start,5,family_cart,no_priority,54,card,REG-2,regular,1,no_priority,2635.4801440360748,21.699749847936772,0,10241,
Week-01-Day-07,435.79884439836405,service_end,5,family_cart,no_priority,54,card,REG-2,regular,1,no_priority,2635.4801440360748,21.699749847936772,0,10241,
Week-01-Day-07,401.2918250366238,service_start,4,express_basket,senior,3,card,REG-3,regular,1,senior,32.84543408714509,72.05281625812164,0,0,
Week-01-Day-07,473.34464129474543,service_end,4,express_basket,senior,3,card,REG-3,regular,1,senior,32.84543408714509,72.05281625812164,0,0,
Week-01-Day-07,110.9095605825787,service_start,1,family_cart,no_priority,100,card,REG-1,regular,1,no_priority,237.6272755598315,381.14982930915204,0,23620,
Week-01-Day-07,492.05938989173075,service_end,1,family_cart,no_priority,100,card,REG-1,regular,1,no_priority,237.6272755598315,381.14982930915204,0,23620,
Week-01-Day-07,919.9967502116087,queue_request,6,express_basket,senior,8,card,REG-1,regular,0,senior,29.713140072039234,0,0,0,
Week-01-Day-07,919.9967502116087,service_start,6,express_basket,senior,8,card,REG-1,regular,1,senior,29.713140072039234,115.73872081086724,0,2479,
Week-01-Day-07,1035.735471022476,service_end,6,express_basket,senior,8,card,REG-1,regular,1,senior,29.713140072039234,115.73872081086724,0,2479,
Week-01-Day-07,1086.911103347793,queue_request,7,self_checkout_fan,no_priority,21,card,REG-1,regular,0,no_priority,43.75427513522681,0,0,0,
Week-01-Day-07,1086.911103347793,service_start,7,self_checkout_fan,no_priority,21,card,REG-1,regular,1,no_priority,43.75427513522681,105.51154651017887,0,5958,
Week-01-Day-07,1192.422649857972,service_end,7,self_checkout_fan,no_priority,21,card,REG-1,regular,1,no_priority,43.75427513522681,105.51154651017887,0,5958,
Week-01-Day-07,1317.6197723543664,queue_request,8,family_cart,senior,106,card,REG-1,regular,0,senior,410.8090838257665,0,0,0,
Week-01-Day-07,1318.7829247535992,queue_request,9,express_basket,no_priority,4,card,REG-2,regular,0,no_priority,512.3242571382915,0,0,0,
Week-01-Day-07,1340.755477243125,queue_request,10,express_basket,no_priority,6,card,REG-3,regular,0,no_priority,240.48641498343596,0,0,0,
Week-01-Day-07,1318.7829247535992,service_start,9,express_basket,no_priority,4,card,REG-2,regular,1,no_priority,512.3242571382915,40.506522908322545,0,136,
Week-01-Day-07,1359.2894476619217,service_end,9,express_basket,no_priority,4,card,REG-2,regular,1,no_priority,512.3242571382915,40.506522908322545,0,136,
Week-01-Day-07,1340.755477243125,service_start,10,express_basket,no_priority,6,card,REG-3,regular,1,no_priority,240.48641498343596,25.855552900449116,0,1612,
Week-01-Day-07,1366.611030143574,service_end,10,express_basket,no_priority,6,card,REG-3,regular,1,no_priority,240.48641498343596,25.855552900449116,0,1612,
Week-01-Day-07,1495.0207956869854,queue_request,11,regular,no_priority,48,card,REG-2,regular,0,no_priority,1487.0943336481819,0,0,0,
Week-01-Day-07,1317.6197723543664,service_start,8,family_cart,senior,106,card,REG-1,regular,1,senior,410.8090838257665,178.962853251999,0,33531,
Week-01-Day-07,1496.5826256063654,service_end,8,family_cart,senior,106,card,REG-1,regular,1,senior,410.8090838257665,178.962853251999,0,33531,
