scenario,2026,2027,2028,2029,2030,score,segment
E 233,1.005755810482624,1.012504999610416,1.0361673679027503,1.0417202542096735,1.0573541880586563,1.0305243240198554,optimista
E 234,1.0053110165426795,1.014587758027673,1.032207781311226,1.0409304344737027,1.0367243703097428,1.025860813049334,regular
E 235,0.999924083031546,1.0168848627029503,1.0203761836916534,1.0059860515366406,1.0009926470111246,1.008798421753722,regular
E 236,0.9919731811231663,0.9889927676483018,0.97967146049063,0.9772377716734116,0.986985081864114,0.9849560841739469,pesimista
E 237,1.0062253621412434,1.0142154714834737,1.012681661893017,1.006114132153891,1.0127259848783314,1.0103864836180563,regular
E 238,1.0094155777288911,1.0200764783580816,1.030521935826613,1.048166879546259,1.0588979440102215,1.033258300677918,optimista
E 239,1.016153293913792,1.0323248798476696,1.0429969440366709,1.048678303526903,1.0448767647519377,1.036938985483249,optimista
E 240,1.000908911362306,1.0101562855251611,0.9940273712887088,1.0062657531647348,1.0006139177098263,1.002379417063978,pesimista
E 241,1.0087098253050917,1.0123789081889618,1.0148842101541389,1.028393028651803,1.03701716880928,1.0202208178570968,regular
E 242,1.0039724922644937,1.0177603158271076,1.0298441102301967,1.0298992221820324,1.0224235549146532,1.0207346991858823,regular
E 243,1.0198495426306855,1.0319152238281288,1.033752210175392,1.0455619865500214,1.065695813834331,1.039240167540422,optimista
E 244,0.9956663574663814,1.006261556655955,1.0257151094608206,1.0266062757122207,1.0211054715176593,1.0149980247022141,regular
E 245,0.9923492003214928,0.990337890222656,1.0076285267427465,1.0138970305969215,1.0200138134187289,1.0047769314725112,regular
E 246,1.003655073238848,0.9856953451067793,1.0044317877146431,1.0203208124708762,1.0261144280742929,1.0079431451020324,regular
E 247,1.0112809862711074,0.9980220456973956,1.0109496694656055,1.0335604503913018,1.044898772527704,1.0196011638575482,regular
E 248,1.0173552852547576,1.0276408343940957,1.0385897774024344,1.0492351278508896,1.0560334642931792,1.0376758489752704,optimista
E 249,0.9934009587898814,1.0035106940587826,0.9994868431676268,1.0100752357947542,1.0108251218141355,1.0034383204795825,pesimista
E 250,0.9896718716936151,0.9987967778935612,1.0027778550100654,1.0139728779012545,1.0009729422296858,1.0012080992091938,pesimista
E 251,1.0080887325053784,1.0140869147319351,1.0238082263637418,1.0129521200041902,1.0222980339090753,1.0162295039063958,regular
E 252,1.0007391628452094,1.0199781724068184,1.029344521744351,1.0382502852656308,1.0412549778434692,1.0258086011269278,regular
E 253,1.0224739716524496,1.026243695474327,1.0460681023381655,1.0624163720906683,1.0741647228330793,1.0460818635528173,optimista
E 254,1.004651536665925,1.0013729944203242,1.0071275547126792,1.0239612678790802,1.0082329352601065,1.0090392109872741,regular
E 255,1.0053842360765588,1.0156000186801457,1.023350981871521,1.0276639996945462,1.0428175223581184,1.022887258801026,regular
E 256,0.989678418893975,0.999760763924642,1.0135415286883045,1.0045499111205043,0.9950260218134525,1.0004779903702608,pesimista
E 257,1.010894199364517,1.001669377867643,1.0117356210240254,1.0076720284492635,1.0090595278640626,1.008199845757255,regular
E 258,1.00524587881084,1.009742815219882,1.013863398078089,1.0278726721419866,1.0376420214858924,1.0188022084026118,regular
E 259,0.9919168804390212,0.9943138416381953,1.0112319632437885,1.0242628744695286,1.0272033074655038,1.0096793614687642,regular
E 260,0.9954443077813152,0.992737788057792,1.0023734205891996,0.9908023422661938,0.9926425242632768,0.9947917908937911,pesimista
E 261,1.002620148355479,1.0036877951278234,1.016624454686908,1.0270653047118818,1.021136373729835,1.0141810363944155,regular
E 262,0.9953850244327396,1.014300583623805,1.0198671574929354,1.0447379437498288,1.039429158359992,1.022588088579101,regular
E 263,0.9961490765409066,0.9919412397424674,1.0126014054812218,1.019188384742587,1.024481868469768,1.0087917228700407,regular
E 264,1.0082585523279757,1.0251938729886756,1.031729758878409,1.0211249126350206,1.0421399925158874,1.0256277471044037,regular
E 265,1.0218942706927938,1.0305486641776385,1.026036467709302,1.024942634795108,1.0263975792586555,1.0259601414826345,regular
E 266,1.0097581274040877,0.9994613419604912,1.0037988653807797,1.015368274490648,1.028361364871714,1.0112997038269187,regular
E 267,1.0224160624429357,1.0322018471811285,1.036606061657403,1.0446825860776487,1.0491998139957095,1.0369784233886299,optimista
E 268,1.0210301223166525,1.014961072193085,1.0133142126388308,1.0168574538765416,1.0123719845644563,1.0157023420641236,regular
E 269,1.0118009374488104,1.0110378441143817,0.9971847775233396,1.0154397518623328,1.021253382575919,1.0113119981142358,regular
E 270,0.9991387634612464,1.0115124683221528,1.0062958483627185,1.0167830141160954,1.01425612938577,1.0095776571232362,regular
E 271,1.0016836061673735,1.001163292355918,0.98586870128424,0.9993323030780742,1.0024020782039629,0.9980706612509012,pesimista
E 272,1.009578244365847,1.018056294539606,1.0338298359060591,1.0279883569030852,1.0347820544697717,1.0248011038120104,regular
E 273,1.0112824478953726,1.0184351273626986,1.0260958164617158,1.044774458452954,1.055333544553817,1.0310535200963762,optimista
E 274,1.006053203711117,1.0129318250645087,1.011142792859498,1.012723673329338,1.02112118772425,1.0127829489849571,regular
E 275,1.0024274536024531,1.008542663955598,1.0122607239826455,1.017694717519834,1.0210520760828987,1.0123740519275823,regular
E 276,1.0105481516130377,1.0192849564611235,1.0305784133401366,1.037066480974954,1.0499270105225147,1.0293898337532603,optimista
E 277,0.9970970705428056,1.00668314903469,1.0079415799204865,0.997847773960454,1.0019007411223355,1.0022842785587174,pesimista
E 278,1.014416655033386,1.0238895412600075,1.03881576889087,1.0454424926896877,1.05225550590898,1.0348701810666356,optimista
E 279,1.0096929083928674,1.0132563800643524,1.0172753892800772,1.0250134350362,1.032620780599115,1.0195382453206614,regular
E 280,1.0020137494490104,0.993376701605831,0.978199504319504,0.9867763189890896,0.9775618017430562,0.9875420705699136,pesimista
E 281,1.007721396908292,1.0096462655382492,1.033796030392813,1.0591849296137972,1.079047173152026,1.0375077787592928,optimista
E 282,1.0047183355898175,1.0123753392950474,0.9975086394320228,0.9979530706427692,0.991213349961388,1.0007277953635652,pesimista
E 283,1.0072181637702182,1.0162976117339375,1.0321725403488726,1.023229471907242,1.0414264895089929,1.0239993551588433,regular
E 284,0.9904576700437552,0.9945879123542564,1.0158611196063514,1.0119307174221337,1.0226478310706024,1.0070199239139723,regular
E 285,1.0064494727773408,1.011704093385979,1.028586964871328,1.0309816625308077,1.0488956776300278,1.0252126289287253,regular
E 286,1.0092233749614548,1.008189464678232,1.0084403062000895,1.0165315278705669,1.025213480247059,1.0134981549905462,regular
E 287,0.9846980790296848,0.9840866748492806,0.9942248085762294,0.993740773056107,0.9937034031496031,0.9900797654782345,pesimista
E 288,1.0075976153659991,1.0120999043504255,1.0228113444515003,1.0240579370516107,1.0205252859578038,1.0173979771250132,regular
E 289,0.9888024576640976,0.9806700617280588,0.9910892104372296,0.9911195839349376,1.0024361009820848,0.9907990734048437,pesimista
E 290,1.0094023888449282,1.021664359384533,1.03941676174161,1.043302158017347,1.0568224795035612,1.0339865443388916,optimista
E 291,0.9929916167996116,1.0096109366572703,1.0072455502975903,1.009562656989222,1.018246931995395,1.007498190546016,regular
E 292,0.9956153459169932,1.0092452026705094,1.0253927178415367,1.0262651080917928,1.0478731768054923,1.0207264255185264,regular
E 293,1.0112127690762465,1.0238136398579107,1.0042320112408398,0.9998105715907138,1.0027927190824304,1.0083360230526257,regular
E 294,0.9921763792768042,0.99128493110934,0.9989503913127464,1.0033675949447804,1.0095406631930113,0.9990403733083277,pesimista
E 295,1.0115859285741595,1.016154567025963,1.0155815954076493,1.0169230087144503,1.025919999619032,1.0172221045277638,regular
E 296,0.9878843672345208,0.9963279598612192,1.008933710905597,1.015530773995554,1.035118197175887,1.0086275332189176,regular
E 297,0.9961720413741456,0.9952243254815027,1.0061960077915637,1.0215959332769635,1.0236038221502644,1.0084858176067004,regular
E 298,0.9933390671600184,0.9837966579845934,0.98219421248686,0.977384546436022,0.9795373337585366,0.9832350194467822,pesimista
E 299,1.009812699478017,1.0204129137513849,1.0225562573472886,1.0337588737765016,1.0382940544608237,1.0249170562001448,regular
E 300,1.0036156706024286,1.006220723880477,1.0148763602519817,1.021608031411072,1.028145395307344,1.014851580162155,regular
E 301,0.9967337579337288,1.0128996505587688,1.00205738435995,1.0086814259634571,1.020151601948292,1.0080716104854315,regular
E 302,1.004158630771997,1.0045244185687852,1.0020307814727754,0.9868364847231046,0.9905837284026208,0.997599114094555,pesimista
E 303,0.9828081234921668,0.9989417532603116,1.0011088193518245,1.0020048726260529,1.011033413601208,0.9991371485453475,pesimista
E 304,1.0133791282039843,1.031286488775312,1.020846289438266,1.008357175274523,1.0184673891366525,1.0184380851507875,regular
E 305,1.0108505101048266,0.9915545525236888,0.9896026815729404,0.9969802358851731,1.0020820803903674,0.9981845675499621,pesimista
E 306,1.0097186285900674,1.0074754454885646,1.0069541653025276,1.015394361266626,1.020507970979863,1.0119967972255464,regular
E 307,1.019122111868756,1.0126769080516396,1.0027740364243392,0.9991701548165296,1.0167301637288737,1.0100644236632341,regular
E 308,0.9971807898422562,1.001503220770073,1.009404567635898,1.0219396661412403,1.0151124080693714,1.0089884211428055,regular
E 309,1.0098130637214404,1.0229452023572152,1.0224236253421846,1.0352488185282045,1.037007508155852,1.025439812984662,regular
E 310,1.0089735307859444,1.017908874012395,1.01387813393778,1.0219363409056017,1.0210169617493414,1.0167314232850704,regular
E 311,1.0099907948234268,1.0247583265888327,1.0207322460812809,1.0287130088564953,1.0249955270707871,1.021817606756558,regular
E 312,1.0085217386650138,1.0135510273134034,1.010030188425495,1.0183402260561252,1.007467941948482,1.0115745029929266,regular
E 313,0.9936390999454062,1.002597082422962,1.0127141868817064,1.016875173713657,1.0280897131899245,1.0107136529254404,regular
E 314,1.005577525553336,1.0174574761375563,1.010264945035099,1.03202687138381,1.0453526739242267,1.022031284605193,regular
E 315,1.0136624120625293,1.013104152739701,1.0031861479208346,1.0012596092358248,1.008364551687878,1.007902787690429,regular
E 316,1.019750195269158,1.0305035556974529,1.0353732495495025,1.0413903020064188,1.0312044564422076,1.0316198935984686,optimista
E 317,1.0180760768866333,1.038531709433061,1.026381657131413,1.0286384943290394,1.0370394545701074,1.0297063373091075,optimista
E 318,1.0206966877273935,1.0370667047232205,1.062803292583912,1.0641470682078216,1.0690348535987635,1.0505820133052262,optimista
E 319,1.007005156772692,1.0068416222573238,1.015898846657196,1.0194746213577968,1.0338659042755305,1.0165688338941758,regular
E 320,1.016871754209728,1.0276027981856264,1.0110933929740349,1.0053333823943469,1.009828225978221,1.014117013523923,regular
E 321,0.9933377922684856,1.0006217620133773,0.9954165747796316,0.9920133916040964,0.996144461442174,0.9955024336171334,pesimista
E 322,1.010675812787004,1.005086553496338,1.012380050341143,1.0117509423705382,1.0116121150999766,1.0102975751594445,regular
E 323,1.0080256001066688,1.0259579646815322,1.0283729361210665,1.0493529023922452,1.037543183705372,1.0297597282654485,optimista
E 324,1.0141593124562511,1.0227539556338854,1.0299892699737712,1.044413415310079,1.0519311084573189,1.0325568169936654,optimista
E 325,1.0031945289755644,1.0137793089414624,1.0083685171334813,0.9905162394066616,1.0012486967142096,1.0033911911022138,pesimista
E 326,1.0070266834606576,1.0197020759573938,1.016832057820789,1.0293916755773924,1.0395678862432332,1.0224437010254195,regular
E 327,1.0055982458616817,1.0172278568799948,1.009115621530891,1.0196919963024456,1.0222576005128683,1.0147582901154906,regular
E 328,1.009799627116032,1.0139241622382107,1.006467607743475,0.993810957912544,0.9913242707007076,1.003025559842538,pesimista
E 329,1.0084461807795797,1.0176261997221705,1.0369722712447538,1.0226571438811567,1.0343796486225072,1.0239615156122457,regular
E 330,1.0050986675670293,1.0006977088105888,0.9926156149910058,0.9847540756283988,0.9820826703314754,0.9930101966020193,pesimista
E 331,1.0127505278891455,1.0211530680860708,1.0082663502083486,1.021320361957186,1.040554504192842,1.0207492850475055,regular
E 332,0.9912506591990008,0.9999636701923796,1.0103585484591038,1.0218219673624669,1.0303422921376888,1.0106481807641428,regular
E 333,0.9931767683342184,0.9966893028905528,1.0040287253779971,0.9908511660989978,1.0040668333868914,0.9977476344959322,pesimista
E 334,0.9851369727364896,1.004279634241415,0.9995169369342692,1.0115569549224863,1.0176364573027663,1.0035635658869995,pesimista
E 335,1.001317534787144,1.0080421564391602,1.0200940251696824,1.0415122884507968,1.0540155532418658,1.0248030931954042,regular
E 336,1.0125863479811774,1.017600122146508,1.0131695264305374,1.0250604353204906,1.0255347216769413,1.01877489745689,regular
E 337,1.0121144260700683,1.0159613045412008,1.0262121563798483,1.0165833612677682,1.028248661840442,1.0198047194264968,regular
E 338,0.9903999442133558,1.001645897308524,1.00941293362254,1.0084144020132475,1.0028743233358552,1.0025264696763942,pesimista
E 339,0.9995641937081564,1.014945081054308,1.0255846933074502,1.031407046129128,1.046227105354615,1.023425338091189,regular
E 340,1.0005061832265598,1.002796264373426,0.9960132179375828,1.0035885249861765,1.0090726392659677,1.0023863424957764,pesimista
E 341,1.0156464030615615,1.0236852902482954,1.0221950164789728,1.0243208692380057,1.0250911911226774,1.0221820632066738,regular
E 342,0.987803531899147,0.9823990264819804,0.9805558407813192,0.96411639579182,0.9844733425338597,0.9798347815133682,pesimista
E 343,1.0011310819300565,0.9941183294806392,1.002108608921095,0.9931772628165072,1.0003645007077302,0.99817289355994,pesimista
E 344,1.0004673783831972,1.0152257044960136,1.033063283532164,1.02689280358262,1.0264615140933515,1.0203567668458353,regular
E 345,1.004974409533824,1.0141132878549308,1.0240525141588903,1.0301933505613214,1.012904371955865,1.0172089636287682,regular
E 346,1.0144345488987017,1.0028035061624847,1.0105563469147374,1.005027795990045,1.0079259506810652,1.0081413355158995,regular
E 347,1.002898103029423,1.010458236989488,0.999258436832498,1.009118468886747,1.0217206534583096,1.0086615498527902,regular
E 348,0.9976479812354444,1.01940161471293,1.02855911235065,1.041940013153893,1.0470970547033644,1.0267774239423686,optimista
E 349,1.0025326326995132,1.0071516888275698,1.0262684690231447,1.0252681393256493,1.0375546182272022,1.0196721641191324,regular
E 350,1.0001447429820562,0.9996047519756868,0.9973683361221533,0.998929848582796,1.0125452548722245,1.001703602342785,pesimista
E 351,1.019757717801777,1.0348998456234495,1.0426032729222046,1.0501566517288707,1.0657934132653155,1.0425293857915,optimista
E 352,1.0117343469859512,1.023552665706642,1.0262823589257652,1.0365673854675552,1.0249972127873717,1.0245962338337846,regular
E 353,1.0058090940361342,1.0029259655060936,1.0031555383274435,0.985775110570041,0.9896071567093412,0.9974213884624055,pesimista
E 354,0.9988051060021952,1.0083149312617616,1.020031590018834,1.0255473574673468,1.0323160909064315,1.01693172974785,regular
E 355,1.0100956971432882,1.003729780401073,1.0094324881154164,1.002598836833715,1.0040002309435152,1.0059665121468715,regular
E 356,1.007188340905994,0.99706410166433,1.0153637303948009,1.0178219586797872,1.0192401905124204,1.0113017400791573,regular
E 357,1.0190260896754362,1.0388839174641478,1.0494992620509849,1.056921856088768,1.047873411545549,1.0423587891315347,optimista
E 358,1.0046757970637974,0.9977341754980148,1.0044426085513771,1.0164371519518736,1.022363733840597,1.0090911013257966,regular
E 359,1.0003784915905989,1.0126868075760649,1.0303810582261554,1.03782020059046,1.0546834494548951,1.0270139034931347,optimista
E 360,0.9961189668494014,1.006672608571895,1.0125798284373706,1.0284972235909862,1.0229077613165958,1.0132897885067806,regular
E 361,1.0023934203966267,1.013587001527417,1.0256039543299054,1.0180499126606175,1.0354277046630924,1.0189516002446175,regular
E 362,1.004873744795062,0.9961493458442876,0.9964392738435112,1.0114381087372672,1.02147607288464,1.0060298344104641,regular
E 363,1.0121617548554795,1.0099358622734895,1.016251242820109,1.030499357362374,1.042851481519071,1.022263839864531,regular
E 364,1.006866482954253,1.0192549500681305,1.001955887776964,1.014837680406728,1.0143407582208983,1.0114321520307508,regular
E 365,1.0016692046236313,1.0220958837704908,1.0318539344904336,1.038482963091083,1.0332385505713,1.025384699358364,regular
E 366,0.9928468781818852,0.99099272828269,0.9988007334363544,1.0113531675975285,1.0314728699923046,1.0049823827917321,regular
E 367,0.9991774214794976,0.997579696977176,1.0029699341728482,1.0251691747016003,1.0252124582816995,1.009944499923199,regular
E 368,1.0022243537051516,1.0152062325164144,1.0142254697096784,1.0109644887345963,1.0240451673664408,1.0133086513551566,regular
E 369,1.011005976195579,1.0087520380053392,1.026456720853839,1.0318409024070103,1.0428744877918483,1.0241055379967559,regular
E 370,1.0083616308631258,1.0149765466274383,1.02414311337966,1.0374922607946997,1.0304333135652095,1.023028057772771,regular
E 371,1.0012127611559778,0.9947615491091728,1.0102638721161783,1.0273006879013575,1.0365753564355733,1.0139014157987885,regular
E 372,0.9856707644521998,1.003939314003892,1.0203513994707416,1.031760204164096,1.028614505149922,1.0139209662515911,regular
E 373,1.002837148374897,1.0052168175739895,0.9865351739392352,0.9957338252375596,0.9842206561283224,0.9948731127064698,pesimista
E 374,1.00213513990072,1.005582191428059,1.0152112317223403,1.0296323527250963,1.0404476578422452,1.0184988409784914,regular
E 375,1.0165071816558335,1.0190591918242784,1.0383906054413687,1.037968800402291,1.0450490501045733,1.031331582399267,optimista
E 376,1.0091719905344312,1.0293921705870752,1.0229552206625925,1.019994079398374,1.0315505635071016,1.022582058700394,regular
E 377,0.9926135061055468,0.9976858340242858,1.0016960986401164,1.0070469328929652,1.004790022833124,1.0007532258205312,pesimista
E 378,0.9970153674400268,1.014358148733134,1.0269229115810514,1.0125350230744778,1.0187957101381293,1.0138778518454785,regular
E 379,1.0009609358136466,1.0131468276953768,1.022952852822197,1.0114260438064773,1.0152541199360643,1.0127233085250833,regular
E 380,1.0158721170848215,1.0253050675746402,1.0337388673994132,1.0484051245446286,1.0657922909092048,1.037674011247399,optimista
E 381,0.9819727145732374,0.990728270484344,0.980784814694064,0.9953378989971808,0.9948653629970328,0.9887181627320198,pesimista
E 382,1.0186951945040446,1.0347211960892708,1.0489181041315647,1.059514388573068,1.0773793257674609,1.047651734054036,optimista
E 383,0.9960023215219213,1.0034218782986857,1.0154179646979713,1.032472006768963,1.036037155234132,1.0165493690131173,regular
E 384,1.003338029451766,1.0246164025610691,1.034349617367838,1.0352805647330243,1.0557393399588093,1.03052407066978,optimista
E 385,1.0234902947212958,1.018768099829704,1.0403463226847296,1.047678386835429,1.0662195534189118,1.039159772262663,optimista
E 386,1.0135093388200112,1.015227023131491,1.01429982903452,1.024321346897457,1.0125546877466614,1.0159735408182666,regular
E 387,1.0073779223248145,1.0152689588583657,1.0069848427148695,1.0109110410500417,1.023359453376348,1.01276229252445,regular
E 388,1.00713603103695,1.0254752679441763,1.0091657788920951,1.0224044821756098,1.0230828651231283,1.0174237680896712,regular
E 389,0.9871184070180812,0.9988093361244006,1.0027058974754228,1.0142178659456458,1.031159637738559,1.0066917625622236,regular
E 390,1.0111951920383966,1.0214312918955015,1.0356655279549822,1.0394202619318609,1.0216706407889564,1.0258247038064423,regular
E 391,1.0057711957986983,1.0246658619174365,1.0238677263842302,1.0094290801409151,1.0243081886791423,1.017574825865184,regular
E 392,1.0116731078337469,1.002462583933902,1.0104578521284997,1.0138235230507184,1.0092066093259586,1.0095173936630881,regular
E 393,0.9899752565290426,0.9938226748172764,1.0039274765238295,1.0190074133171128,1.034756240460407,1.0081617030896963,regular
E 394,1.0132862224359973,1.0185858063719118,1.0319042044342694,1.0302479859571811,1.0392709270816818,1.0266157870606873,regular
E 395,1.0103428432720054,1.0098498234934947,1.0114119207330057,1.005404405391272,1.0122419910009657,1.0098474029005546,regular
E 396,1.0120914965838264,1.0275936627534394,1.0364300738624863,1.0474564273805065,1.0537854323783409,1.0353659332241276,optimista
E 397,0.9894117194467714,0.9871631742504144,0.9859955597657658,1.001543701404004,0.9871917048497492,0.9902445738941933,pesimista
E 398,0.987942783196778,0.9874580569634314,0.983331068501685,0.9871793253655462,0.9889117737077524,0.986962750694129,pesimista
E 399,1.000032373918026,1.018296907215539,1.0174900122165116,1.03547892934095,1.0529331010480287,1.0246891479237092,regular
E 400,0.98902243205693,1.0049096740310848,1.0036912274892087,1.0154832902149835,1.0234789471573391,1.0072493562904192,regular
E 401,1.0011422159831014,1.0224599177775615,1.025216484646008,1.0461790393323842,1.0518324632573588,1.0292053771053553,optimista
E 402,1.002172077872527,1.0105044470896656,1.0062484132457246,1.0224167614451698,1.0335372801038036,1.01491102115407,regular
E 403,1.0059597269376213,0.9950434191564996,0.9895445924154253,0.9986786333424472,0.998392600430739,0.9975094565571478,pesimista
E 404,1.0105948166917522,1.0148972320083844,1.0106300216970243,1.0165992417540852,1.0159171010424728,1.0137243450632194,regular
E 405,1.0062957521114726,1.0100437682811076,1.0013802685800852,1.0033289534035197,1.0024642582861951,1.0046977299109536,regular
E 406,0.98828580851165,0.9918206987266652,1.0019880552029032,1.0186178015526026,1.0172048480871994,1.003505115726062,pesimista
E 407,0.9859289397311016,1.001251714952773,1.008059233045671,1.0106842218058976,1.0127750382865923,1.0036925088843067,pesimista
E 408,1.0169832604401496,1.0222088620952543,1.0262061729835077,1.0312327031980362,1.0496413862518053,1.029193745918602,optimista
E 409,1.0166818367930748,1.0319000358417376,1.0333806342869194,1.0425377420295137,1.0450139844808488,1.033854398781434,optimista
E 410,1.0057931945581855,1.0094069410073254,1.0159826014128026,1.0209651423492576,1.0327349964089,1.0169326984231883,regular
E 411,1.017301481453701,1.0116199129901997,1.0364854451903345,1.038080209469317,1.0573746405187583,1.0320435197576665,optimista
E 412,0.9989207823389624,1.02130093933918,1.02854610045598,1.041113309814968,1.033698747926553,1.02461357655995,regular
E 413,1.012366908116993,1.0055381211861212,1.0091371238014089,1.020201070093965,1.0178315540853518,1.0130005234401855,regular
E 414,1.0154068591775698,1.0119331365956823,1.0117946005980996,1.00250872349025,1.0011432376959697,1.0085413973026611,regular
E 415,1.0103362102750213,1.026851980923714,1.043384210221513,1.0622408273550308,1.0764033259453594,1.0435739002125595,optimista
E 416,1.0038452913394529,1.0098637822465766,1.0339068070899258,1.0503900188268676,1.0641633647006163,1.032176515386425,optimista
E 417,1.0079858970822508,1.00662965896534,1.0218772081135683,1.029311274934971,1.0158945857152473,1.0163040430842671,regular
E 418,1.008924310854255,1.0269683241573395,1.0436806604520872,1.0398001495749805,1.046013726459056,1.032985216285376,optimista
E 419,0.9993520791110752,0.9900726597022784,1.0050572840222691,1.0114299519568342,1.026887560565883,1.0064843385360118,regular
E 420,0.9964413744608188,1.0000133917034948,1.0195707876916456,1.0081820306523834,1.015917392032068,1.0079859065087113,regular
E 421,1.00370589949303,1.0237208941066491,1.0341005868129942,1.0435223510034066,1.046815070830648,1.0302544763138808,optimista
E 422,0.9825362933873896,0.9848644362824814,0.9826344337090918,0.9826244145587736,0.9950252996667028,0.9855252184862,pesimista
E 423,1.0109755665697215,1.002051885631175,1.015299340956832,1.013814171469802,1.0170568296812847,1.0118257097878989,regular
E 424,0.985714789089316,0.996507841122538,0.991852018360028,1.0043232908421518,0.9890914575768356,0.9934768964340908,pesimista
E 425,1.015594009673536,1.0138689286254257,1.0006341095734927,0.98656081619581,0.9853869639116656,1.0003260633606659,pesimista
E 426,0.9915733137953732,1.008150087375474,1.0180605302739156,1.0332547798064635,1.0429458735296038,1.0186349268466093,regular
E 427,1.0080681373147926,1.0270767185349463,1.0408337149264988,1.038990953302324,1.0482409355801203,1.0325459824119352,optimista
E 428,1.01290045225601,1.0053544023582175,1.0129099141754667,1.0004483116740233,0.9892012645152328,1.0041237004482673,pesimista
E 429,1.0219428191130655,1.019163909909465,1.0218462342410923,1.0262807242729646,1.0330343741467551,1.024442117757364,regular
E 430,0.9901873236182946,0.9902179758111356,0.9917533887899042,1.0007555562023134,0.9901664060087372,0.9926076358757178,pesimista
E 431,1.0066171397681287,1.0124365444406256,1.017198305607456,1.035499380473924,1.045253141027552,1.0232972742629614,regular
E 432,0.9887747163230084,0.9965432683618908,1.0025309008718823,1.011876425687349,1.020691389241129,1.0040206423011118,pesimista
E 433,1.0030226594223692,1.019039767160484,1.033122049851528,1.0415880091098304,1.0522381966245091,1.029657313003056,optimista
E 434,0.992847444817232,0.9878690259624426,0.9853771753061382,1.0013409573485896,1.0025402520072726,0.9939708260373101,pesimista
E 435,1.0058899370308825,1.008560357609681,1.0080896015691685,1.0149675002298622,1.01591277764801,1.010676133517403,regular
E 436,1.0043757977910193,1.022702129567543,1.020443310030711,1.0290725995758343,1.0251418452121817,1.0203116644396435,regular
E 437,1.0190625359790526,1.0101784610580002,1.0269006471444873,1.0279538310497898,1.0376747816677627,1.024312441749439,regular
E 438,0.998121380867756,1.0089976879096567,1.0260884750802537,1.034243678743051,1.051971988061345,1.0237103120576003,regular
E 439,1.0065374568253045,1.0272345735239314,1.0474474952498494,1.0545362904454805,1.0599577202803023,1.0389541467903587,optimista
E 440,0.9956338765063903,1.0094044409246783,0.9960441984157978,0.998786857809919,1.0031743209890982,1.0005954932358598,pesimista
E 441,1.0018821946276324,1.0145764155709265,1.0118308623679666,1.0073862649532608,1.0187467430539077,1.010867701039046,regular
E 442,1.0049898441535705,1.02332673737293,1.0282942247511355,1.0446853227096915,1.055285477411631,1.0311688119729256,optimista
E 443,1.0031118501219918,0.9932407816144406,0.9971843930985712,1.0048224023798251,1.0036253547909746,1.0003870520200053,pesimista
E 444,1.0143947988193691,1.0274425484580412,1.036362581495064,1.0408582772259325,1.0315653862098666,1.0300846824854377,optimista
E 445,1.010544752521676,1.0093624285304,1.0153491559412662,1.026115353778088,1.0304605893923,1.018331397292261,regular
E 446,1.0145516910170722,1.0125513738496812,1.027868827728488,1.0387121999156956,1.045511051236016,1.0277572768265222,optimista
E 447,1.000676922364936,1.0124716478571685,1.012961676675025,1.0113469598676674,1.0272268327374257,1.0129016058839273,regular
E 448,1.0214597589410677,1.0272217497987215,1.0147759655208446,1.0251954642012413,1.0350427073092543,1.0247174156539012,regular
E 449,1.0023579093840636,1.0182900340912948,1.0275087793615223,1.0348372463350757,1.0497669029794658,1.026429101758882,regular
E 450,1.0113691730940255,1.0191806304892048,1.0085993619723237,1.0140467401862283,1.008425013208404,1.012316298280363,regular
E 451,1.0120034725050715,1.0090341334546082,1.001354975077252,1.0005527858369427,0.9939885677218664,1.0033661908054992,pesimista
E 452,1.005191892262722,1.0009314198947818,1.0122473777991343,1.0250913354863735,1.0433439576956534,1.0172460344726262,regular
E 453,1.0036235199178718,1.0109324016086465,1.0150565131952296,1.0219040232511467,1.0381339861702297,1.0178630226930985,regular
E 454,1.0147146549401258,1.006210597019796,1.014516127815804,1.0261880161042396,1.034258517826269,1.0191299481967768,regular
E 455,1.0220779053100852,1.0319343372869954,1.0377003515586556,1.0194232220334367,1.0345528734882958,1.029112961905526,optimista
E 456,1.0093515021027564,1.0266927645663309,1.0330426536252344,1.0305814276159,1.0261824391919845,1.0251363085632248,regular
E 457,1.013236429002922,1.010674837559626,1.0138920598279677,1.016081526733974,1.0279570514177805,1.016350486287765,regular
E 458,0.9964228724070604,1.008911313720866,1.0267152133609814,1.0355528627859223,1.0292736543025371,1.01927168892346,regular
E 459,1.008316329491274,1.0236647999368391,1.0124248329000416,1.0230234801710525,1.0392009994479867,1.0212698324269003,regular
E 460,1.0026266988510206,1.0113572074686312,1.0094702375945015,1.002359389631659,0.9883958459605684,1.0028092852002022,pesimista
E 461,1.0158626360686458,1.0259506660083235,1.018932657521446,1.002433051388176,1.0129041881425809,1.0151872114092657,regular
E 462,1.010045098387059,1.001485764328133,0.9967753756247826,0.9924973906412654,0.9927077308790796,0.9986808559421352,pesimista
E 463,1.020124717343416,1.030454825309258,1.041229570525781,1.0451880226206245,1.0534177376849827,1.0380176890274235,optimista
E 464,1.008718242235609,1.024894373056786,1.0265561922431314,1.0339361599787824,1.0484022462734126,1.0284203827449967,optimista
E 465,1.0163232618038456,1.0189123760035497,1.037758390991156,1.0449121410761484,1.057330582321071,1.0349303074505278,optimista
