year,segment,day_type,demand_factor,regular,express,priority,self_checkout,total_lanes,profit_mean,profit_std,objetivo_mean,objetivo_std,infra_cost_clp,objective_minus_profit_gap,n_rep,base_profit_mean,base_profit_std,base_objetivo_mean,base_objetivo_std,base_n_rep,objetivo_delta_vs_base,profit_delta_vs_base,year_num
2028,optimista,TYPE_3,1.0361424185725239,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2043737571.2,37301130.52238641,1396231971.2,37301130.52238641,5,187584.79999995232,187584.79999995232,2028
2028,pesimista,TYPE_1,0.9948514049827984,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4147668959.2,30710637.38012891,3637358359.2,30710637.38012891,5,59574912.80000019,59574912.80000019,2028
2028,pesimista,TYPE_2,0.9948514049827984,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2943516638.4,25570601.68468057,2433206038.4,25570601.68468057,5,-5346390.400000095,-5346390.400000095,2028
2028,pesimista,TYPE_3,0.9948514049827984,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2043737571.2,37301130.52238641,1396231971.2,37301130.52238641,5,187584.79999995232,187584.79999995232,2028
2028,regular,TYPE_1,1.016023295833351,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4147668959.2,30710637.38012891,3637358359.2,30710637.38012891,5,59574912.80000019,59574912.80000019,2028
2028,regular,TYPE_2,1.016023295833351,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2943516638.4,25570601.68468057,2433206038.4,25570601.68468057,5,-5346390.400000095,-5346390.400000095,2028
2028,regular,TYPE_3,1.016023295833351,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2043737571.2,37301130.52238641,1396231971.2,37301130.52238641,5,187584.79999995232,187584.79999995232,2028
2029,optimista,TYPE_1,1.0463799499804394,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4147668959.2,30710637.38012891,3637358359.2,30710637.38012891,5,59574912.80000019,59574912.80000019,2029
2029,optimista,TYPE_2,1.0463799499804394,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2943516638.4,25570601.68468057,2433206038.4,25570601.68468057,5,-5346390.400000095,-5346390.400000095,2029
2029,optimista,TYPE_3,1.0463799499804394,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2043737571.2,37301130.52238641,1396231971.2,37301130.52238641,5,187584.79999995232,187584.79999995232,2029
2029,pesimista,TYPE_1,0.9957858708327407,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4147668959.2,30710637.38012891,3637358359.2,30710637.38012891,5,59574912.80000019,59574912.80000019,2029
2029,pesimista,TYPE_2,0.9957858708327407,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2943516638.4,25570601.68468057,2433206038.4,25570601.68468057,5,-5346390.400000095,-5346390.400000095,2029
2029,pesimista,TYPE_3,0.9957858708327407,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2043737571.2,37301130.52238641,1396231971.2,37301130.52238641,5,187584.79999995232,187584.79999995232,2029
2029,regular,TYPE_1,1.0213195738862437,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4147668959.2,30710637.38012891,3637358359.2,30710637.38012891,5,59574912.80000019,59574912.80000019,2029
2029,regular,TYPE_2,1.0213195738862437,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2943516638.4,25570601.68468057,2433206038.4,25570601.68468057,5,-5346390.400000095,-5346390.400000095,2029
2029,regular,TYPE_3,1.0213195738862437,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2043737571.2,37301130.52238641,1396231971.2,37301130.52238641,5,187584.79999995232,187584.79999995232,2029
2030,optimista,TYPE_1,1.0543545112805441,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4147668959.2,30710637.38012891,3637358359.2,30710637.38012891,5,59574912.80000019,59574912.80000019,2030
2030,optimista,TYPE_2,1.0543545112805441,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2943516638.4,25570601.68468057,2433206038.4,25570601.68468057,5,-5346390.400000095,-5346390.400000095,2030
2030,optimista,TYPE_3,1.0543545112805441,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2043737571.2,37301130.52238641,1396231971.2,37301130.52238641,5,187584.79999995232,187584.79999995232,2030
2030,pesimista,TYPE_1,0.9990120258329964,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4147668959.2,30710637.38012891,3637358359.2,30710637.38012891,5,59574912.80000019,59574912.80000019,2030
2030,pesimista,TYPE_2,0.9990120258329964,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2943516638.4,25570601.68468057,2433206038.4,25570601.68468057,5,-5346390.400000095,-5346390.400000095,2030
2030,pesimista,TYPE_3,0.9990120258329964,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2043737571.2,37301130.52238641,1396231971.2,37301130.52238641,5,187584.79999995232,187584.79999995232,2030
2030,regular,TYPE_1,1.026488431886469,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4147668959.2,30710637.38012891,3637358359.2,30710637.38012891,5,59574912.80000019,59574912.80000019,2030
2030,regular,TYPE_2,1.026488431886469,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2943516638.4,25570601.68468057,2433206038.4,25570601.68468057,5,-5346390.400000095,-5346390.400000095,2030
2030,regular,TYPE_3,1.026488431886469,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2043737571.2,37301130.52238641,1396231971.2,37301130.52238641,5,187584.79999995232,187584.79999995232,2030
