source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-04,27.958106065296306,queue_request,1,weekly_planner,no_priority,48,card,REG-1,regular,0,no_priority,3390.4872331760284,0,0,0,
Week-01-Day-04,28.244408718732302,queue_request,2,family_cart,no_priority,54,card,REG-2,regular,0,no_priority,395.7119316494675,0,0,0,
Week-01-Day-04,28.244408718732302,service_start,2,family_cart,no_priority,54,card,REG-2,regular,1,no_priority,395.7119316494675,26.498473079358632,0,16781,
Week-01-Day-04,54.742881798090934,service_end,2,family_cart,no_priority,54,card,REG-2,regular,1,no_priority,395.7119316494675,26.498473079358632,0,16781,
Week-01-Day-04,27.958106065296306,service_start,1,weekly_planner,no_priority,48,card,REG-1,regular,1,no_priority,3390.4872331760284,150.09268080431167,0,14798,
Week-01-Day-04,178.05078686960798,service_end,1,weekly_planner,no_priority,48,card,REG-1,regular,1,no_priority,3390.4872331760284,150.09268080431167,0,14798,
Week-01-Day-04,227.94349632944432,queue_request,3,regular,no_priority,29,card,REG-1,regular,0,no_priority,1334.1548339784908,0,0,0,
Week-01-Day-04,293.8103554575209,queue_request,4,weekly_planner,no_priority,34,cash,REG-2,regular,0,no_priority,279.88998111877623,0,0,0,
Week-01-Day-04,227.94349632944432,service_start,3,regular,no_priority,29,card,REG-1,regular,1,no_priority,1334.1548339784908,106.3810944587942,0,7942,
Week-01-Day-04,334.32459078823854,service_end,3,regular,no_priority,29,card,REG-1,regular,1,no_priority,1334.1548339784908,106.3810944587942,0,7942,
Week-01-Day-04,363.5494810688615,queue_request,5,regular,no_priority,35,card,REG-1,regular,0,no_priority,110.49288174616066,0,0,0,
Week-01-Day-04,436.3047450858212,queue_request,6,deal_hunter,no_priority,16,card,REG-3,regular,0,no_priority,28.86393398700664,0,0,0,
Week-01-Day-04,293.8103554575209,service_start,4,weekly_planner,no_priority,34,cash,REG-2,regular,1,no_priority,279.88998111877623,172.6639681889057,0,9737,
Week-01-Day-04,466.4743236464266,service_end,4,weekly_planner,no_priority,34,cash,REG-2,regular,1,no_priority,279.88998111877623,172.6639681889057,0,9737,
Week-01-Day-04,363.5494810688615,service_start,5,regular,no_priority,35,card,REG-1,regular,1,no_priority,110.49288174616066,108.47871963616376,0,12484,
Week-01-Day-04,472.02820070502526,service_end,5,regular,no_priority,35,card,REG-1,regular,1,no_priority,110.49288174616066,108.47871963616376,0,12484,
Week-01-Day-04,490.4521793375643,queue_request,7,family_cart,senior,42,card,REG-1,regular,0,senior,340.9801854420361,0,0,0,
Week-01-Day-04,436.3047450858212,service_start,6,deal_hunter,no_priority,16,card,REG-3,regular,1,no_priority,28.86393398700664,82.92840352312545,0,3531,
Week-01-Day-04,519.2331486089466,service_end,6,deal_hunter,no_priority,16,card,REG-3,regular,1,no_priority,28.86393398700664,82.92840352312545,0,3531,
Week-01-Day-04,565.0912970462123,queue_request,8,deal_hunter,no_priority,36,card,REG-2,regular,0,no_priority,31.76947960841441,0,0,0,
Week-01-Day-04,596.2965456217898,queue_request,9,regular,no_priority,83,card,REG-3,regular,0,no_priority,603.1501964555059,0,0,0,
Week-01-Day-04,612.5124444256071,queue_request,10,regular,no_priority,30,card,REG-4,regular,0,no_priority,84.51170265284806,0,0,0,
Week-01-Day-04,652.7007615776092,queue_request,11,weekly_planner,no_priority,30,card,REG-5,regular,0,no_priority,1427.0336932223008,0,0,0,
Week-01-Day-04,490.4521793375643,service_start,7,family_cart,senior,42,card,REG-1,regular,1,senior,340.9801854420361,217.83566774822918,0,14071,
Week-01-Day-04,708.2878470857935,service_end,7,family_cart,senior,42,card,REG-1,regular,1,senior,340.9801854420361,217.83566774822918,0,14071,
Week-01-Day-04,565.0912970462123,service_start,8,deal_hunter,no_priority,36,card,REG-2,regular,1,no_priority,31.76947960841441,182.4738979245607,0,9642,
Week-01-Day-04,747.565194970773,service_end,8,deal_hunter,no_priority,36,card,REG-2,regular,1,no_priority,31.76947960841441,182.4738979245607,0,9642,
Week-01-Day-04,612.5124444256071,service_start,10,regular,no_priority,30,card,REG-4,regular,1,no_priority,84.51170265284806,151.12328377191542,0,5691,
Week-01-Day-04,763.6357281975226,service_end,10,regular,no_priority,30,card,REG-4,regular,1,no_priority,84.51170265284806,151.12328377191542,0,5691,
Week-01-Day-04,792.3200343493481,queue_request,12,deal_hunter,no_priority,6,card,REG-1,regular,0,no_priority,20.000088503802086,0,0,0,
Week-01-Day-04,652.7007615776092,service_start,11,weekly_planner,no_priority,30,card,REG-5,regular,1,no_priority,1427.0336932223008,165.0776728757027,0,9750,
Week-01-Day-04,817.7784344533119,service_end,11,weekly_planner,no_priority,30,card,REG-5,regular,1,no_priority,1427.0336932223008,165.0776728757027,0,9750,
Week-01-Day-04,792.3200343493481,service_start,12,deal_hunter,no_priority,6,card,REG-1,regular,1,no_priority,20.000088503802086,53.681424365928606,0,1147,
Week-01-Day-04,846.0014587152767,service_end,12,deal_hunter,no_priority,6,card,REG-1,regular,1,no_priority,20.000088503802086,53.681424365928606,0,1147,
Week-01-Day-04,891.9397857297081,queue_request,13,family_cart,no_priority,59,cash,REG-1,regular,0,no_priority,2042.5681634053722,0,0,0,
Week-01-Day-04,896.8677881145559,queue_request,14,weekly_planner,no_priority,74,card,REG-2,regular,0,no_priority,1064.8886321085924,0,0,0,
Week-01-Day-04,596.2965456217898,service_start,9,regular,no_priority,83,card,REG-3,regular,1,no_priority,603.1501964555059,309.9828696005108,0,24000,
Week-01-Day-04,906.2794152223007,service_end,9,regular,no_priority,83,card,REG-3,regular,1,no_priority,603.1501964555059,309.9828696005108,0,24000,
Week-01-Day-04,929.514187251425,queue_request,15,express_basket,no_priority,2,card,REG-3,regular,0,no_priority,31.84823120997384,0,0,0,
Week-01-Day-04,929.514187251425,service_start,15,express_basket,no_priority,2,card,REG-3,regular,1,no_priority,31.84823120997384,23.73696347704729,0,0,
Week-01-Day-04,953.2511507284723,service_end,15,express_basket,no_priority,2,card,REG-3,regular,1,no_priority,31.84823120997384,23.73696347704729,0,0,
Week-01-Day-04,1020.8076181956276,queue_request,16,weekly_planner,no_priority,66,cash,REG-3,regular,0,no_priority,398.90392509752417,0,0,0,
Week-01-Day-04,1028.988485597416,queue_request,17,deal_hunter,no_priority,6,cash,REG-4,regular,0,no_priority,105.83200811593403,0,0,0,
Week-01-Day-04,1047.8277800564974,queue_request,18,family_cart,no_priority,85,card,REG-5,regular,0,no_priority,1096.8581862539343,0,0,0,
Week-01-Day-04,1049.2127179883646,queue_request,19,family_cart,no_priority,54,card,REG-6,regular,0,no_priority,523.7782059212094,0,0,0,
Week-01-Day-04,1073.6064763676914,queue_request,20,self_checkout_fan,no_priority,13,card,REG-7,regular,0,no_priority,10.329891930553876,0,0,0,
