source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-02,151.63615029181892,queue_request,1,express_basket,no_priority,18,card,REG-1,regular,0,no_priority,269.89160493930575,0,0,0,
Week-01-Day-02,178.20644063447253,queue_request,2,deal_hunter,reduced_mobility,30,card,REG-2,regular,0,reduced_mobility,438.28628636058585,0,0,0,
Week-01-Day-02,151.63615029181892,service_start,1,express_basket,no_priority,18,card,REG-1,regular,1,no_priority,269.89160493930575,84.26308036966886,0,5382,
Week-01-Day-02,235.89923066148776,service_end,1,express_basket,no_priority,18,card,REG-1,regular,1,no_priority,269.89160493930575,84.26308036966886,0,5382,
Week-01-Day-02,248.07707535235022,queue_request,3,express_basket,no_priority,16,card,REG-1,regular,0,no_priority,119.89644390294079,0,0,0,
Week-01-Day-02,178.20644063447253,service_start,2,deal_hunter,reduced_mobility,30,card,REG-2,regular,1,reduced_mobility,438.28628636058585,108.05477176779111,0,6891,
Week-01-Day-02,286.26121240226365,service_end,2,deal_hunter,reduced_mobility,30,card,REG-2,regular,1,reduced_mobility,438.28628636058585,108.05477176779111,0,6891,
Week-01-Day-02,248.07707535235022,service_start,3,express_basket,no_priority,16,card,REG-1,regular,1,no_priority,119.89644390294079,42.35818440760187,0,5038,
Week-01-Day-02,290.4352597599521,service_end,3,express_basket,no_priority,16,card,REG-1,regular,1,no_priority,119.89644390294079,42.35818440760187,0,5038,
Week-01-Day-02,367.95958559232895,queue_request,4,family_cart,no_priority,35,cash,REG-1,regular,0,no_priority,603.9489724763856,0,0,0,
Week-01-Day-02,367.95958559232895,service_start,4,family_cart,no_priority,35,cash,REG-1,regular,1,no_priority,603.9489724763856,74.26678543620625,0,9220,
Week-01-Day-02,442.2263710285352,service_end,4,family_cart,no_priority,35,cash,REG-1,regular,1,no_priority,603.9489724763856,74.26678543620625,0,9220,
Week-01-Day-02,448.9502610997042,queue_request,5,self_checkout_fan,no_priority,3,card,REG-1,regular,0,no_priority,77.46970546895422,0,0,0,
Week-01-Day-02,455.2817046198543,queue_request,6,express_basket,no_priority,7,cash,REG-2,regular,0,no_priority,122.2311579229425,0,0,0,
Week-01-Day-02,470.7123678346434,queue_request,7,weekly_planner,no_priority,100,card,REG-3,regular,0,no_priority,437.9145317942635,0,0,0,
Week-01-Day-02,448.9502610997042,service_start,5,self_checkout_fan,no_priority,3,card,REG-1,regular,1,no_priority,77.46970546895422,51.105212095419475,0,2892,
Week-01-Day-02,500.0554731951237,service_end,5,self_checkout_fan,no_priority,3,card,REG-1,regular,1,no_priority,77.46970546895422,51.105212095419475,0,2892,
Week-01-Day-02,529.6580966299225,queue_request,8,express_basket,no_priority,7,card,REG-1,regular,0,no_priority,104.35474316310946,0,0,0,
Week-01-Day-02,529.6580966299225,service_start,8,express_basket,no_priority,7,card,REG-1,regular,1,no_priority,104.35474316310946,65.67299041554712,0,1157,
Week-01-Day-02,595.3310870454696,service_end,8,express_basket,no_priority,7,card,REG-1,regular,1,no_priority,104.35474316310946,65.67299041554712,0,1157,
Week-01-Day-02,455.2817046198543,service_start,6,express_basket,no_priority,7,cash,REG-2,regular,1,no_priority,122.2311579229425,155.08442731466647,0,2753,
Week-01-Day-02,610.3661319345208,service_end,6,express_basket,no_priority,7,cash,REG-2,regular,1,no_priority,122.2311579229425,155.08442731466647,0,2753,
Week-01-Day-02,614.3784437580507,queue_request,9,express_basket,senior,9,card,REG-1,regular,0,senior,138.74522869911246,0,0,0,
Week-01-Day-02,643.5169701322702,queue_request,10,weekly_planner,no_priority,43,card,REG-2,regular,0,no_priority,47.595646571429505,0,0,0,
Week-01-Day-02,657.9501418350228,queue_request,11,regular,no_priority,30,card,REG-4,regular,0,no_priority,945.001706475146,0,0,0,
Week-01-Day-02,614.3784437580507,service_start,9,express_basket,senior,9,card,REG-1,regular,1,senior,138.74522869911246,75.02562938540797,0,4173,
Week-01-Day-02,689.4040731434586,service_end,9,express_basket,senior,9,card,REG-1,regular,1,senior,138.74522869911246,75.02562938540797,0,4173,
Week-01-Day-02,657.9501418350228,service_start,11,regular,no_priority,30,card,REG-4,regular,1,no_priority,945.001706475146,122.31753954369279,0,6719,
Week-01-Day-02,780.2676813787156,service_end,11,regular,no_priority,30,card,REG-4,regular,1,no_priority,945.001706475146,122.31753954369279,0,6719,
Week-01-Day-02,798.8202866257852,queue_request,12,weekly_planner,no_priority,31,card,REG-1,regular,0,no_priority,7.895682769892216,0,0,0,
Week-01-Day-02,643.5169701322702,service_start,10,weekly_planner,no_priority,43,card,REG-2,regular,1,no_priority,47.595646571429505,164.39987518256257,0,11524,
Week-01-Day-02,807.9168453148328,service_end,10,weekly_planner,no_priority,43,card,REG-2,regular,1,no_priority,47.595646571429505,164.39987518256257,0,11524,
Week-01-Day-02,820.1397418128581,queue_request,13,express_basket,no_priority,12,card,REG-2,regular,0,no_priority,203.7163157887874,0,0,0,
Week-01-Day-02,820.1397418128581,service_start,13,express_basket,no_priority,12,card,REG-2,regular,1,no_priority,203.7163157887874,22.074978208998854,0,4148,
Week-01-Day-02,842.2147200218569,service_end,13,express_basket,no_priority,12,card,REG-2,regular,1,no_priority,203.7163157887874,22.074978208998854,0,4148,
Week-01-Day-02,892.3470350292991,queue_request,14,express_basket,no_priority,9,card,REG-2,regular,0,no_priority,116.46877209344629,0,0,0,
Week-01-Day-02,937.0764862449614,queue_request,15,self_checkout_fan,senior,4,card,REG-4,regular,0,senior,473.70245376042004,0,0,0,
Week-01-Day-02,892.3470350292991,service_start,14,express_basket,no_priority,9,card,REG-2,regular,1,no_priority,116.46877209344629,72.47439185988311,0,2250,
Week-01-Day-02,964.8214268891822,service_end,14,express_basket,no_priority,9,card,REG-2,regular,1,no_priority,116.46877209344629,72.47439185988311,0,2250,
Week-01-Day-02,937.0764862449614,service_start,15,self_checkout_fan,senior,4,card,REG-4,regular,1,senior,473.70245376042004,31.0,0,660,
Week-01-Day-02,968.0764862449614,service_end,15,self_checkout_fan,senior,4,card,REG-4,regular,1,senior,473.70245376042004,31.0,0,660,
Week-01-Day-02,798.8202866257852,service_start,12,weekly_planner,no_priority,31,card,REG-1,regular,1,no_priority,7.895682769892216,178.70307429776517,0,5211,
