source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-02,77.11927860428841,queue_request,1,regular,no_priority,28,card,REG-1,regular,0,no_priority,3.576841104999549,0,0,0,
Week-01-Day-02,79.20107197393008,queue_request,2,family_cart,no_priority,75,card,REG-2,regular,0,no_priority,2631.1615694168404,0,0,0,
Week-01-Day-02,103.58699600616092,queue_request,3,regular,no_priority,31,card,REG-3,regular,0,no_priority,562.3893016540826,0,0,0,
Week-01-Day-02,112.28251236876531,queue_request,4,regular,no_priority,22,card,REG-4,regular,0,no_priority,218.2771483991069,0,0,0,
Week-01-Day-02,112.28251236876531,service_start,4,regular,no_priority,22,card,REG-4,regular,1,no_priority,218.2771483991069,37.66052241895328,0,6835,
Week-01-Day-02,149.9430347877186,service_end,4,regular,no_priority,22,card,REG-4,regular,1,no_priority,218.2771483991069,37.66052241895328,0,6835,
Week-01-Day-02,167.11066884779575,queue_request,5,family_cart,no_priority,51,card,REG-4,regular,0,no_priority,1236.35114977644,0,0,0,
Week-01-Day-02,103.58699600616092,service_start,3,regular,no_priority,31,card,REG-3,regular,1,no_priority,562.3893016540826,66.44117613220385,0,10087,
Week-01-Day-02,170.02817213836477,service_end,3,regular,no_priority,31,card,REG-3,regular,1,no_priority,562.3893016540826,66.44117613220385,0,10087,
Week-01-Day-02,186.03390193304585,queue_request,6,express_basket,no_priority,4,card,REG-3,regular,0,no_priority,25.87163595921099,0,0,0,
Week-01-Day-02,77.11927860428841,service_start,1,regular,no_priority,28,card,REG-1,regular,1,no_priority,3.576841104999549,145.21837867387111,0,7690,
Week-01-Day-02,222.33765727815953,service_end,1,regular,no_priority,28,card,REG-1,regular,1,no_priority,3.576841104999549,145.21837867387111,0,7690,
Week-01-Day-02,234.30197472083455,queue_request,7,express_basket,no_priority,10,card,REG-1,regular,0,no_priority,315.29782066514036,0,0,0,
Week-01-Day-02,238.8417147556538,queue_request,8,express_basket,no_priority,5,card,REG-5,regular,0,no_priority,358.6547560193289,0,0,0,
Week-01-Day-02,186.03390193304585,service_start,6,express_basket,no_priority,4,card,REG-3,regular,1,no_priority,25.87163595921099,55.58363283274585,0,971,
Week-01-Day-02,241.6175347657917,service_end,6,express_basket,no_priority,4,card,REG-3,regular,1,no_priority,25.87163595921099,55.58363283274585,0,971,
Week-01-Day-02,270.7822109184126,queue_request,9,weekly_planner,no_priority,52,card,REG-3,regular,0,no_priority,525.900618535314,0,0,0,
Week-01-Day-02,238.8417147556538,service_start,8,express_basket,no_priority,5,card,REG-5,regular,1,no_priority,358.6547560193289,34.0989617862091,0,1615,
Week-01-Day-02,272.9406765418629,service_end,8,express_basket,no_priority,5,card,REG-5,regular,1,no_priority,358.6547560193289,34.0989617862091,0,1615,
Week-01-Day-02,303.4959192125971,queue_request,10,deal_hunter,no_priority,13,cash,REG-5,regular,0,no_priority,495.09032833288353,0,0,0,
Week-01-Day-02,319.34535265035083,queue_request,11,express_basket,no_priority,3,card,REG-6,regular,0,no_priority,20.17970553326,0,0,0,
Week-01-Day-02,234.30197472083455,service_start,7,express_basket,no_priority,10,card,REG-1,regular,1,no_priority,315.29782066514036,89.11129847435909,0,3246,
Week-01-Day-02,323.41327319519365,service_end,7,express_basket,no_priority,10,card,REG-1,regular,1,no_priority,315.29782066514036,89.11129847435909,0,3246,
