year,segment,day_type,demand_factor,regular,express,priority,self_checkout,total_lanes,profit_mean,profit_std,objetivo_mean,objetivo_std,infra_cost_clp,objective_minus_profit_gap,n_rep,base_profit_mean,base_profit_std,base_objetivo_mean,base_objetivo_std,base_n_rep,objetivo_delta_vs_base,profit_delta_vs_base,year_num
2028,optimista,TYPE_3,1.0361424185725239,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2066532364.0,23167257.871587306,1419026764.0,23167257.871587306,3,-22607208.0,-22607208.0,2028
2028,pesimista,TYPE_1,0.9948514049827984,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4215496566.6666665,34501765.63498195,3705185966.6666665,34501765.63498195,3,-8252694.666666508,-8252694.666666508,2028
2028,pesimista,TYPE_2,0.9948514049827984,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2932522632.0,22660497.687499806,2422212032.0,22660497.687499806,3,5647616.0,5647616.0,2028
2028,pesimista,TYPE_3,0.9948514049827984,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2066532364.0,23167257.871587306,1419026764.0,23167257.871587306,3,-22607208.0,-22607208.0,2028
2028,regular,TYPE_1,1.016023295833351,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4215496566.6666665,34501765.63498195,3705185966.6666665,34501765.63498195,3,-8252694.666666508,-8252694.666666508,2028
2028,regular,TYPE_2,1.016023295833351,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2932522632.0,22660497.687499806,2422212032.0,22660497.687499806,3,5647616.0,5647616.0,2028
2028,regular,TYPE_3,1.016023295833351,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2066532364.0,23167257.871587306,1419026764.0,23167257.871587306,3,-22607208.0,-22607208.0,2028
2029,optimista,TYPE_1,1.0463799499804394,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4215496566.6666665,34501765.63498195,3705185966.6666665,34501765.63498195,3,-8252694.666666508,-8252694.666666508,2029
2029,optimista,TYPE_2,1.0463799499804394,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2932522632.0,22660497.687499806,2422212032.0,22660497.687499806,3,5647616.0,5647616.0,2029
2029,optimista,TYPE_3,1.0463799499804394,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2066532364.0,23167257.871587306,1419026764.0,23167257.871587306,3,-22607208.0,-22607208.0,2029
2029,pesimista,TYPE_1,0.9957858708327407,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4215496566.6666665,34501765.63498195,3705185966.6666665,34501765.63498195,3,-8252694.666666508,-8252694.666666508,2029
2029,pesimista,TYPE_2,0.9957858708327407,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2932522632.0,22660497.687499806,2422212032.0,22660497.687499806,3,5647616.0,5647616.0,2029
2029,pesimista,TYPE_3,0.9957858708327407,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2066532364.0,23167257.871587306,1419026764.0,23167257.871587306,3,-22607208.0,-22607208.0,2029
2029,regular,TYPE_1,1.0213195738862437,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4215496566.6666665,34501765.63498195,3705185966.6666665,34501765.63498195,3,-8252694.666666508,-8252694.666666508,2029
2029,regular,TYPE_2,1.0213195738862437,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2932522632.0,22660497.687499806,2422212032.0,22660497.687499806,3,5647616.0,5647616.0,2029
2029,regular,TYPE_3,1.0213195738862437,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2066532364.0,23167257.871587306,1419026764.0,23167257.871587306,3,-22607208.0,-22607208.0,2029
2030,optimista,TYPE_1,1.0543545112805441,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4215496566.6666665,34501765.63498195,3705185966.6666665,34501765.63498195,3,-8252694.666666508,-8252694.666666508,2030
2030,optimista,TYPE_2,1.0543545112805441,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2932522632.0,22660497.687499806,2422212032.0,22660497.687499806,3,5647616.0,5647616.0,2030
2030,optimista,TYPE_3,1.0543545112805441,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2066532364.0,23167257.871587306,1419026764.0,23167257.871587306,3,-22607208.0,-22607208.0,2030
2030,pesimista,TYPE_1,0.9990120258329964,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4215496566.6666665,34501765.63498195,3705185966.6666665,34501765.63498195,3,-8252694.666666508,-8252694.666666508,2030
2030,pesimista,TYPE_2,0.9990120258329964,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2932522632.0,22660497.687499806,2422212032.0,22660497.687499806,3,5647616.0,5647616.0,2030
2030,pesimista,TYPE_3,0.9990120258329964,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2066532364.0,23167257.871587306,1419026764.0,23167257.871587306,3,-22607208.0,-22607208.0,2030
2030,regular,TYPE_1,1.026488431886469,10,3,2,5,20,4207243872.0,0.0,3696933272.0,0.0,510310600.0,0.0,1,4215496566.6666665,34501765.63498195,3705185966.6666665,34501765.63498195,3,-8252694.666666508,-8252694.666666508,2030
2030,regular,TYPE_2,1.026488431886469,10,3,2,5,20,2938170248.0,0.0,2427859648.0,0.0,510310600.0,0.0,1,2932522632.0,22660497.687499806,2422212032.0,22660497.687499806,3,5647616.0,5647616.0,2030
2030,regular,TYPE_3,1.026488431886469,15,3,2,5,25,2043925156.0,0.0,1396419556.0,0.0,647505600.0,0.0,1,2066532364.0,23167257.871587306,1419026764.0,23167257.871587306,3,-22607208.0,-22607208.0,2030
