source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-02,0.49108699101634556,queue_request,1,express_basket,senior,6,card,REG-1,regular,0,senior,150.48464704739945,0,0,0,
Week-01-Day-02,17.67598608883418,queue_request,2,weekly_planner,no_priority,59,cash,REG-2,regular,0,no_priority,286.03471303655294,0,0,0,
Week-01-Day-02,19.576200304945814,queue_request,3,express_basket,senior,7,card,REG-3,regular,0,senior,529.1136608720689,0,0,0,
Week-01-Day-02,0.49108699101634556,service_start,1,express_basket,senior,6,card,REG-1,regular,1,senior,150.48464704739945,39.63209515399859,0,2180,
Week-01-Day-02,40.12318214501494,service_end,1,express_basket,senior,6,card,REG-1,regular,1,senior,150.48464704739945,39.63209515399859,0,2180,
Week-01-Day-02,19.576200304945814,service_start,3,express_basket,senior,7,card,REG-3,regular,1,senior,529.1136608720689,51.51812980644778,0,1628,
Week-01-Day-02,71.09433011139359,service_end,3,express_basket,senior,7,card,REG-3,regular,1,senior,529.1136608720689,51.51812980644778,0,1628,
Week-01-Day-02,98.51619691830638,queue_request,4,deal_hunter,no_priority,13,card,REG-1,regular,0,no_priority,52.635810468923744,0,0,0,
Week-01-Day-02,101.78128297317016,queue_request,5,regular,no_priority,16,card,REG-3,regular,0,no_priority,245.92362916842873,0,0,0,
Week-01-Day-02,107.89079392892745,queue_request,6,express_basket,no_priority,4,card,REG-4,regular,0,no_priority,61.47105420478065,0,0,0,
Week-01-Day-02,126.49517977403593,queue_request,7,family_cart,no_priority,115,cash,REG-5,regular,0,no_priority,1369.480376118353,0,0,0,
Week-01-Day-02,107.89079392892745,service_start,6,express_basket,no_priority,4,card,REG-4,regular,1,no_priority,61.47105420478065,36.48702727141538,0,379,
Week-01-Day-02,144.37782120034282,service_end,6,express_basket,no_priority,4,card,REG-4,regular,1,no_priority,61.47105420478065,36.48702727141538,0,379,
Week-01-Day-02,170.2032326052249,queue_request,8,regular,no_priority,10,card,REG-4,regular,0,no_priority,25.84497273598067,0,0,0,
Week-01-Day-02,101.78128297317016,service_start,5,regular,no_priority,16,card,REG-3,regular,1,no_priority,245.92362916842873,82.77210832241173,0,2156,
Week-01-Day-02,184.5533912955819,service_end,5,regular,no_priority,16,card,REG-3,regular,1,no_priority,245.92362916842873,82.77210832241173,0,2156,
