source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-07,33.319865583991486,queue_request,1,deal_hunter,no_priority,32,card,REG-1,regular,0,no_priority,258.013025474083,0,0,0,
Week-01-Day-07,170.55015690500295,queue_request,2,express_basket,no_priority,5,card,REG-2,regular,0,no_priority,145.7793962950688,0,0,0,
Week-01-Day-07,33.319865583991486,service_start,1,deal_hunter,no_priority,32,card,REG-1,regular,1,no_priority,258.013025474083,156.71716569888616,0,8194,
Week-01-Day-07,190.03703128287765,service_end,1,deal_hunter,no_priority,32,card,REG-1,regular,1,no_priority,258.013025474083,156.71716569888616,0,8194,
Week-01-Day-07,223.20421444718522,queue_request,3,regular,no_priority,27,card,REG-1,regular,0,no_priority,363.53996257089346,0,0,0,
Week-01-Day-07,170.55015690500295,service_start,2,express_basket,no_priority,5,card,REG-2,regular,1,no_priority,145.7793962950688,101.90043376778996,0,776,
Week-01-Day-07,272.45059067279294,service_end,2,express_basket,no_priority,5,card,REG-2,regular,1,no_priority,145.7793962950688,101.90043376778996,0,776,
Week-01-Day-07,324.56768922591436,queue_request,4,weekly_planner,no_priority,145,card,REG-2,regular,0,no_priority,487.58329221567845,0,0,0,
Week-01-Day-07,223.20421444718522,service_start,3,regular,no_priority,27,card,REG-1,regular,1,no_priority,363.53996257089346,178.3155655243336,0,4782,
Week-01-Day-07,401.5197799715188,service_end,3,regular,no_priority,27,card,REG-1,regular,1,no_priority,363.53996257089346,178.3155655243336,0,4782,
Week-01-Day-07,404.5013497338441,queue_request,5,express_basket,no_priority,6,cash,REG-1,regular,0,no_priority,189.66079694867275,0,0,0,
Week-01-Day-07,484.19422703364035,queue_request,6,weekly_planner,reduced_mobility,16,cash,REG-3,regular,0,reduced_mobility,580.2483089465284,0,0,0,
Week-01-Day-07,404.5013497338441,service_start,5,express_basket,no_priority,6,cash,REG-1,regular,1,no_priority,189.66079694867275,126.85301494620487,0,2190,
Week-01-Day-07,531.354364680049,service_end,5,express_basket,no_priority,6,cash,REG-1,regular,1,no_priority,189.66079694867275,126.85301494620487,0,2190,
Week-01-Day-07,657.6613830728274,queue_request,7,deal_hunter,no_priority,29,card,REG-1,regular,0,no_priority,201.2212629151183,0,0,0,
Week-01-Day-07,484.19422703364035,service_start,6,weekly_planner,reduced_mobility,16,cash,REG-3,regular,1,reduced_mobility,580.2483089465284,180.70860331977303,0,705,
Week-01-Day-07,664.9028303534134,service_end,6,weekly_planner,reduced_mobility,16,cash,REG-3,regular,1,reduced_mobility,580.2483089465284,180.70860331977303,0,705,
Week-01-Day-07,756.1702461079622,queue_request,8,regular,no_priority,75,cash,REG-3,regular,0,no_priority,838.1246502454924,0,0,0,
Week-01-Day-07,657.6613830728274,service_start,7,deal_hunter,no_priority,29,card,REG-1,regular,1,no_priority,201.2212629151183,124.3127822656345,0,6537,
