source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-05,3.725121140199917,queue_request,1,self_checkout_fan,no_priority,4,card,REG-1,regular,0,no_priority,873.3115189900896,0,0,0,
Week-01-Day-05,39.968593085413886,queue_request,2,self_checkout_fan,no_priority,16,card,REG-2,regular,0,no_priority,632.3364683715337,0,0,0,
Week-01-Day-05,3.725121140199917,service_start,1,self_checkout_fan,no_priority,4,card,REG-1,regular,1,no_priority,873.3115189900896,56.13401240951155,0,1311,
Week-01-Day-05,59.859133549711466,service_end,1,self_checkout_fan,no_priority,4,card,REG-1,regular,1,no_priority,873.3115189900896,56.13401240951155,0,1311,
Week-01-Day-05,114.98255387344398,queue_request,3,express_basket,no_priority,14,card,REG-1,regular,0,no_priority,53.07777452677217,0,0,0,
Week-01-Day-05,125.1725552532298,queue_request,4,regular,no_priority,40,card,REG-3,regular,0,no_priority,1429.470499345037,0,0,0,
Week-01-Day-05,161.91016138995838,queue_request,5,regular,no_priority,14,card,REG-4,regular,0,no_priority,93.65275337454459,0,0,0,
Week-01-Day-05,39.968593085413886,service_start,2,self_checkout_fan,no_priority,16,card,REG-2,regular,1,no_priority,632.3364683715337,140.90465995570113,0,3006,
Week-01-Day-05,180.87325304111502,service_end,2,self_checkout_fan,no_priority,16,card,REG-2,regular,1,no_priority,632.3364683715337,140.90465995570113,0,3006,
Week-01-Day-05,198.3643650329468,queue_request,6,express_basket,no_priority,21,card,REG-2,regular,0,no_priority,393.34445409121525,0,0,0,
Week-01-Day-05,114.98255387344398,service_start,3,express_basket,no_priority,14,card,REG-1,regular,1,no_priority,53.07777452677217,100.76547650508853,0,3154,
Week-01-Day-05,215.74803037853252,service_end,3,express_basket,no_priority,14,card,REG-1,regular,1,no_priority,53.07777452677217,100.76547650508853,0,3154,
Week-01-Day-05,240.90297577279125,queue_request,7,express_basket,no_priority,22,cash,REG-1,regular,0,no_priority,219.6539747605763,0,0,0,
Week-01-Day-05,248.401967784499,queue_request,8,family_cart,no_priority,32,card,REG-5,regular,0,no_priority,1460.5380743604444,0,0,0,
Week-01-Day-05,125.1725552532298,service_start,4,regular,no_priority,40,card,REG-3,regular,1,no_priority,1429.470499345037,161.59030232049201,0,7871,
Week-01-Day-05,286.7628575737218,service_end,4,regular,no_priority,40,card,REG-3,regular,1,no_priority,1429.470499345037,161.59030232049201,0,7871,
Week-01-Day-05,304.8009435027525,queue_request,9,express_basket,no_priority,12,card,REG-3,regular,0,no_priority,138.602352247821,0,0,0,
Week-01-Day-05,161.91016138995838,service_start,5,regular,no_priority,14,card,REG-4,regular,1,no_priority,93.65275337454459,173.4011507320447,0,3921,
Week-01-Day-05,335.3113121220031,service_end,5,regular,no_priority,14,card,REG-4,regular,1,no_priority,93.65275337454459,173.4011507320447,0,3921,
Week-01-Day-05,198.3643650329468,service_start,6,express_basket,no_priority,21,card,REG-2,regular,1,no_priority,393.34445409121525,146.16456386272793,0,4760,
Week-01-Day-05,344.52892889567477,service_end,6,express_basket,no_priority,21,card,REG-2,regular,1,no_priority,393.34445409121525,146.16456386272793,0,4760,
Week-01-Day-05,248.401967784499,service_start,8,family_cart,no_priority,32,card,REG-5,regular,1,no_priority,1460.5380743604444,110.18367797819651,0,6725,
Week-01-Day-05,358.5856457626955,service_end,8,family_cart,no_priority,32,card,REG-5,regular,1,no_priority,1460.5380743604444,110.18367797819651,0,6725,
Week-01-Day-05,369.8071841368874,queue_request,10,regular,no_priority,41,card,REG-2,regular,0,no_priority,261.737898859604,0,0,0,
Week-01-Day-05,240.90297577279125,service_start,7,express_basket,no_priority,22,cash,REG-1,regular,1,no_priority,219.6539747605763,129.35865220353745,0,4855,
Week-01-Day-05,370.26162797632867,service_end,7,express_basket,no_priority,22,cash,REG-1,regular,1,no_priority,219.6539747605763,129.35865220353745,0,4855,
Week-01-Day-05,304.8009435027525,service_start,9,express_basket,no_priority,12,card,REG-3,regular,1,no_priority,138.602352247821,73.11787020152431,0,2601,
Week-01-Day-05,377.9188137042768,service_end,9,express_basket,no_priority,12,card,REG-3,regular,1,no_priority,138.602352247821,73.11787020152431,0,2601,
Week-01-Day-05,397.25414335270034,queue_request,11,express_basket,no_priority,17,card,REG-1,regular,0,no_priority,32.809555427087666,0,0,0,
Week-01-Day-05,493.3573550404726,queue_request,12,regular,no_priority,9,cash,REG-3,regular,0,no_priority,508.3373076697678,0,0,0,
Week-01-Day-05,529.6007554011449,queue_request,13,express_basket,no_priority,8,card,REG-4,regular,0,no_priority,8.292440787523443,0,0,0,
Week-01-Day-05,369.8071841368874,service_start,10,regular,no_priority,41,card,REG-2,regular,1,no_priority,261.737898859604,160.3136136104077,0,5160,
Week-01-Day-05,530.1207977472951,service_end,10,regular,no_priority,41,card,REG-2,regular,1,no_priority,261.737898859604,160.3136136104077,0,5160,
Week-01-Day-05,493.3573550404726,service_start,12,regular,no_priority,9,cash,REG-3,regular,1,no_priority,508.3373076697678,48.43836946596093,0,3016,
Week-01-Day-05,541.7957245064335,service_end,12,regular,no_priority,9,cash,REG-3,regular,1,no_priority,508.3373076697678,48.43836946596093,0,3016,
Week-01-Day-05,397.25414335270034,service_start,11,express_basket,no_priority,17,card,REG-1,regular,1,no_priority,32.809555427087666,191.13184606872383,0,3778,
Week-01-Day-05,588.3859894214241,service_end,11,express_basket,no_priority,17,card,REG-1,regular,1,no_priority,32.809555427087666,191.13184606872383,0,3778,
Week-01-Day-05,529.6007554011449,service_start,13,express_basket,no_priority,8,card,REG-4,regular,1,no_priority,8.292440787523443,68.83141052310069,0,1416,
Week-01-Day-05,598.4321659242455,service_end,13,express_basket,no_priority,8,card,REG-4,regular,1,no_priority,8.292440787523443,68.83141052310069,0,1416,
Week-01-Day-05,677.5309744177539,queue_request,14,deal_hunter,no_priority,1,card,REG-1,regular,0,no_priority,411.4551246966315,0,0,0,
