source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-01,20,express_basket,no_priority,5,card,992.8013468672762,992.8013468672762,1030.799083818636,0.0,37.99773695135996,37.99773695135991,8,0,,,5,2738,,REG-1,regular,no_priority,490.6972292663355,served,,,0
Week-01-Day-01,22,express_basket,no_priority,9,card,1058.090542080321,1058.090542080321,1145.1100953151986,0.0,87.01955323487758,87.01955323487755,8,0,,,9,2759,,REG-1,regular,no_priority,470.79080495148287,served,,,0
Week-01-Day-01,23,weekly_planner,no_priority,11,cash,1146.2382750337601,1146.2382750337601,1202.0344088104791,0.0,55.79613377671898,55.79613377671899,8,0,,,11,3746,,REG-1,regular,no_priority,217.61102402097552,served,,,0
Week-01-Day-01,26,regular,no_priority,32,card,1197.4262664802882,1197.4262664802882,1308.9427216747426,0.0,111.51645519445445,111.51645519445447,8,0,,,32,5489,,REG-5,regular,no_priority,25.438034172017577,served,,,0
Week-01-Day-01,31,self_checkout_fan,no_priority,10,card,1321.9545012806338,1321.9545012806338,1326.2200382017893,0.0,4.265536921155513,4.265536921155444,8,0,,,10,5237,,REG-8,regular,no_priority,54.547146813881895,served,,,0
Week-01-Day-01,25,deal_hunter,no_priority,27,card,1195.9713539781296,1195.9713539781296,1335.5864473815595,0.0,139.61509340342988,139.6150934034299,8,0,,,27,6753,,REG-4,regular,no_priority,415.0717451427462,served,,,0
Week-01-Day-01,30,express_basket,no_priority,3,card,1310.0060215711237,1310.0060215711237,1346.3461489404312,0.0,36.3401273693076,36.34012736930754,8,0,,,3,1237,,REG-5,regular,no_priority,200.47324476021302,served,,,0
Week-01-Day-01,27,express_basket,no_priority,6,card,1261.3252034716825,1261.3252034716825,1347.7645168747902,0.0,86.43931340310776,86.43931340310769,8,0,,,6,4662,,REG-1,regular,no_priority,91.9364266351862,served,,,0
Week-01-Day-01,21,family_cart,no_priority,52,cash,1006.8817477547018,1006.8817477547018,1359.1132069387743,0.0,352.2314591840725,352.2314591840725,8,0,,,52,17754,,REG-2,regular,no_priority,673.8325551360558,served,,,0
Week-01-Day-01,28,regular,no_priority,22,card,1261.9596869935122,1261.9596869935122,1380.1243112927366,0.0,118.16462429922436,118.16462429922444,8,0,,,22,8488,,REG-6,regular,no_priority,148.356582635742,served,,,0
Week-01-Day-01,34,express_basket,no_priority,7,card,1341.9486970129838,1341.9486970129838,1407.9083347880226,0.0,65.95963777503879,65.9596377750388,8,0,,,7,1450,,REG-9,regular,no_priority,73.98834824884445,served,,,0
Week-01-Day-01,29,weekly_planner,no_priority,30,card,1304.52411021015,1304.52411021015,1438.7657377595988,0.0,134.24162754944876,134.24162754944882,8,0,,,30,9900,,REG-7,regular,no_priority,271.82441034034923,served,,,0
Week-01-Day-01,32,express_basket,no_priority,20,card,1328.8308226711706,1328.8308226711706,1440.8983617700674,0.0,112.06753909889666,112.06753909889676,8,0,,,20,6101,,REG-8,regular,no_priority,653.2047464128076,served,,,0
Week-01-Day-01,24,weekly_planner,no_priority,43,card,1165.5824815790002,1165.5824815790002,1546.4431407923435,0.0,380.86065921334335,380.8606592133433,8,0,,,43,10720,,REG-3,regular,no_priority,2087.001554106689,served,,,0
Week-01-Day-01,33,family_cart,no_priority,60,cash,1341.03948363171,1341.03948363171,1596.03948363171,0.0,255.0,255.0,8,0,,,60,22249,,REG-4,regular,no_priority,45.451646575882535,served,,,0
Week-01-Day-01,36,deal_hunter,no_priority,15,cash,1568.4715329328137,1568.4715329328137,1690.8419124733393,0.0,122.37037954052566,122.37037954052562,8,0,,,15,2607,,REG-2,regular,no_priority,351.0216287091425,served,,,0
Week-01-Day-01,37,express_basket,no_priority,10,card,1611.643543780694,1611.643543780694,1704.886908876289,0.0,93.24336509559488,93.24336509559498,8,0,,,10,3861,,REG-3,regular,no_priority,206.37449827981487,served,,,0
Week-01-Day-01,39,express_basket,no_priority,7,card,1657.2616260102805,1657.2616260102805,1750.2794054669032,0.0,93.01777945662265,93.01777945662275,8,0,,,7,3579,,REG-5,regular,no_priority,57.00099374257333,served,,,0
Week-01-Day-01,41,express_basket,no_priority,5,card,1814.7288028374387,1814.7288028374387,1868.840929563572,0.0,54.11212672613323,54.11212672613328,8,0,,,5,2886,,REG-3,regular,no_priority,40.62052468222112,served,,,0
Week-01-Day-01,42,self_checkout_fan,no_priority,3,card,1824.859281997342,1824.859281997342,1896.6408173060174,0.0,71.78153530867543,71.78153530867553,8,0,,,3,296,,REG-5,regular,no_priority,882.5476018652206,served,,,0
Week-01-Day-01,35,weekly_planner,no_priority,69,card,1531.8170744982417,1531.8170744982417,1899.1136211759058,0.0,367.29654667766397,367.2965466776641,8,0,,,69,21555,,REG-1,regular,no_priority,169.0036757464381,served,,,0
Week-01-Day-01,40,deal_hunter,no_priority,29,card,1793.0328194891918,1793.0328194891918,1908.9879052690035,0.0,115.95508577981171,115.95508577981172,8,0,,,29,6858,,REG-2,regular,no_priority,704.2191100005547,served,,,0
Week-01-Day-01,45,self_checkout_fan,no_priority,9,card,1901.8758427051398,1901.8758427051398,1997.5709275801855,0.0,95.69508487504577,95.69508487504572,8,0,,,9,2373,,REG-1,regular,no_priority,492.89137175429437,served,,,0
Week-01-Day-01,44,express_basket,senior,26,cash,1855.5058593470058,1855.5058593470058,1998.4037504485684,0.0,142.89789110156264,142.89789110156266,8,0,,,26,7373,,REG-7,regular,senior,44.36315516846321,served,,,0
Week-01-Day-01,46,deal_hunter,no_priority,10,card,1948.3646163486192,1948.3646163486192,2052.8301768584006,0.0,104.46556050978155,104.46556050978143,8,0,,,10,2502,,REG-2,regular,no_priority,197.137794596227,served,,,0
Week-01-Day-01,48,express_basket,no_priority,11,card,1990.707029722129,1990.707029722129,2076.4584224876867,0.0,85.75139276555764,85.75139276555774,8,0,,,11,2627,,REG-5,regular,no_priority,16.734577190223906,served,,,0
Week-01-Day-01,50,deal_hunter,no_priority,9,card,2065.3127932892457,2065.3127932892457,2116.3127932892457,0.0,51.0,51.0,8,0,,,9,3794,,REG-2,regular,no_priority,123.12407458839338,served,,,0
Week-01-Day-01,51,deal_hunter,no_priority,4,card,2072.0053366152715,2072.0053366152715,2131.994444856198,0.0,59.989108240926285,59.98910824092627,8,0,,,4,1311,,REG-7,regular,no_priority,33.498062021790815,served,,,0
Week-01-Day-01,43,weekly_planner,no_priority,57,card,1850.2098354398586,1850.2098354398586,2137.9709799935736,0.0,287.761144553715,287.761144553715,8,0,,,57,17765,,REG-6,regular,no_priority,320.3433956789647,served,,,0
Week-01-Day-01,52,self_checkout_fan,no_priority,6,card,2106.76382331067,2106.76382331067,2164.462619784961,0.0,57.69879647429099,57.69879647429116,8,0,,,6,1848,,REG-5,regular,no_priority,495.471817394831,served,,,0
Week-01-Day-01,38,family_cart,no_priority,187,cash,1615.413650935865,1615.413650935865,2186.368033282691,0.0,570.9543823468262,570.9543823468262,8,0,,,187,53925,,REG-4,regular,no_priority,952.3872665446704,served,,,0
Week-01-Day-01,49,weekly_planner,no_priority,80,card,2005.782457500285,2005.782457500285,2271.3725186905995,0.0,265.5900611903146,265.5900611903144,8,0,,,80,21535,,REG-1,regular,no_priority,422.8827283552903,served,,,0
Week-01-Day-01,54,self_checkout_fan,no_priority,9,card,2266.5046875414046,2266.5046875414046,2330.6938005256206,0.0,64.18911298421618,64.18911298421608,8,0,,,9,2655,,REG-2,regular,no_priority,137.22830222225318,served,,,0
Week-01-Day-01,55,express_basket,no_priority,3,card,2305.7811787337814,2305.7811787337814,2354.129488904195,0.0,48.34831017041357,48.3483101704137,8,0,,,3,1736,,REG-1,regular,no_priority,427.3090404735335,served,,,0
Week-01-Day-01,47,weekly_planner,no_priority,81,card,1964.972326670675,1964.972326670675,2382.071711007419,0.0,417.0993843367438,417.0993843367437,8,0,,,81,31563,,REG-3,regular,no_priority,226.39793645665748,served,,,0
Week-01-Day-01,53,family_cart,no_priority,102,cash,2109.8960017507015,2109.8960017507015,2414.0482544210076,0.0,304.1522526703061,304.1522526703061,8,0,,,102,27578,,REG-8,regular,no_priority,417.9283004227959,served,,,0
Week-01-Day-01,57,express_basket,no_priority,12,card,2422.8087653252915,2422.8087653252915,2508.405511489196,0.0,85.59674616390491,85.59674616390475,8,0,,,12,4475,,REG-2,regular,no_priority,29.795642271989216,served,,,0
Week-01-Day-01,56,deal_hunter,no_priority,15,card,2361.7708477451342,2361.7708477451342,2533.037490054672,0.0,171.26664230953787,171.26664230953793,8,0,,,15,3769,,REG-1,regular,no_priority,228.71566334384087,served,,,0
Week-01-Day-01,61,express_basket,no_priority,3,card,2574.699365624165,2574.699365624165,2606.725482557002,0.0,32.0261169328375,32.02611693283734,8,0,,,3,977,,REG-2,regular,no_priority,201.6606507057085,served,,,0
Week-01-Day-01,59,deal_hunter,no_priority,25,card,2503.883787492694,2503.883787492694,2622.686312413244,0.0,118.8025249205503,118.80252492055024,8,0,,,25,6403,,REG-4,regular,no_priority,426.5435524327143,served,,,0
Week-01-Day-01,60,deal_hunter,no_priority,41,card,2549.694659405839,2549.694659405839,2716.6385695653316,0.0,166.9439101594927,166.9439101594926,8,0,,,41,10745,,REG-1,regular,no_priority,179.60959327822445,served,,,0
Week-01-Day-01,64,regular,no_priority,26,cash,2747.9044867144257,2747.9044867144257,2781.3955952875513,0.0,33.491108573125395,33.49110857312553,8,0,,,26,11154,,REG-1,regular,no_priority,942.3813938220086,served,,,0
Week-01-Day-01,62,regular,no_priority,33,card,2693.4448665584678,2693.4448665584678,2815.0475191145965,0.0,121.60265255612879,121.60265255612876,8,0,,,33,9861,,REG-2,regular,no_priority,424.15238426589036,served,,,0
Week-01-Day-01,58,family_cart,senior,99,cash,2478.1934649803443,2478.1934649803443,2839.739215703472,0.0,361.54575072312764,361.54575072312764,8,0,,,99,31026,,REG-3,regular,senior,22.50918320586023,served,,,0
Week-01-Day-01,65,express_basket,no_priority,21,card,2820.756720938185,2820.756720938185,2898.0028518115723,0.0,77.24613087338707,77.2461308733873,8,0,,,21,5176,,REG-1,regular,no_priority,393.8627420321987,served,,,0
Week-01-Day-01,66,deal_hunter,no_priority,12,card,2872.5118271259307,2872.5118271259307,3014.3718961438713,0.0,141.8600690179405,141.86006901794053,8,0,,,12,5000,,REG-2,regular,no_priority,22.638814472477232,served,,,0
Week-01-Day-01,63,family_cart,no_priority,50,cash,2706.477677569139,2706.477677569139,3015.700804437077,0.0,309.22312686793816,309.22312686793794,8,0,,,50,13049,,REG-4,regular,no_priority,481.1145790583139,served,,,0
Week-01-Day-01,68,express_basket,no_priority,2,card,2950.801763904794,2950.801763904794,3030.2076863837897,0.0,79.4059224789958,79.40592247899576,8,0,,,2,0,,REG-1,regular,no_priority,206.00463644695077,served,,,0
Week-01-Day-01,67,regular,no_priority,70,card,2873.4111846780106,2873.4111846780106,3153.3590161270763,0.0,279.94783144906563,279.9478314490657,8,0,,,70,17778,,REG-3,regular,no_priority,407.1841106803712,served,,,0
Week-01-Day-01,69,regular,pregnant,11,card,3102.9904743261577,3102.9904743261577,3161.9904743261577,0.0,59.0,59.0,8,0,,,11,3812,,REG-1,regular,pregnant,70.10261053073093,served,,,0
Week-01-Day-01,73,express_basket,no_priority,3,card,3235.3044643762587,3235.3044643762587,3281.7391642451144,0.0,46.43469986885562,46.43469986885566,8,0,,,3,86,,REG-4,regular,no_priority,215.5717815298667,served,,,0
Week-01-Day-01,72,regular,no_priority,16,card,3216.5562646534236,3216.5562646534236,3303.501149946307,0.0,86.94488529288338,86.94488529288355,8,0,,,16,2528,,REG-3,regular,no_priority,382.71662372613736,served,,,0
Week-01-Day-01,76,regular,no_priority,9,cash,3278.221869545898,3278.221869545898,3329.221869545898,0.0,51.0,51.0,8,0,,,9,0,,REG-7,regular,no_priority,1199.1278868557645,served,,,0
Week-01-Day-01,70,family_cart,no_priority,73,cash,3180.423323490104,3180.423323490104,3514.0884758490392,0.0,333.66515235893553,333.6651523589353,8,0,,,73,19099,,REG-1,regular,no_priority,784.7140173257065,served,,,0
Week-01-Day-01,77,regular,no_priority,38,card,3354.4446304945996,3354.4446304945996,3528.518309352425,0.0,174.07367885782566,174.0736788578256,8,0,,,38,7677,,REG-3,regular,no_priority,577.5835320219419,served,,,0
Week-01-Day-01,75,weekly_planner,no_priority,87,card,3272.837887800819,3272.837887800819,3567.5563390244943,0.0,294.71845122367534,294.7184512236754,8,0,,,87,23217,,REG-6,regular,no_priority,633.9797254828773,served,,,0
Week-01-Day-01,71,weekly_planner,no_priority,54,cash,3187.898039749987,3187.898039749987,3579.1484267757583,0.0,391.2503870257709,391.25038702577103,8,0,,,54,11239,,REG-2,regular,no_priority,1541.6605429748504,served,,,0
Week-01-Day-01,74,weekly_planner,no_priority,87,card,3253.7993544518977,3253.7993544518977,3600.8042813459588,0.0,347.00492689406093,347.0049268940611,8,0,,,87,23063,,REG-5,regular,no_priority,30.678294039234217,served,,,0
Week-01-Day-01,79,deal_hunter,no_priority,11,card,3525.765717316881,3525.765717316881,3632.699641655983,0.0,106.93392433910218,106.9339243391023,8,0,,,11,2494,,REG-1,regular,no_priority,220.256821277193,served,,,0
Week-01-Day-01,80,express_basket,no_priority,2,cash,3606.3416534009193,3606.3416534009193,3636.264769935114,0.0,29.923116534194932,29.923116534194833,9,0,,,2,0,,REG-2,regular,no_priority,247.3527301714092,served,,,0
Week-01-Day-01,78,family_cart,pregnant,89,cash,3493.1450405091455,3493.1450405091455,3734.6701245884865,0.0,241.52508407934104,241.525084079341,8,0,,,89,27352,,REG-4,regular,pregnant,266.0867347641718,served,,,0
Week-01-Day-01,81,deal_hunter,no_priority,28,card,3658.3080679973973,3658.3080679973973,3763.3814341538814,0.0,105.07336615648424,105.0733661564841,9,0,,,28,6712,,REG-1,regular,no_priority,257.41389273285097,served,,,0
Week-01-Day-01,83,express_basket,no_priority,6,card,3730.2462861702807,3730.2462861702807,3793.4920533497548,0.0,63.245767179474186,63.245767179474115,9,0,,,6,2059,,REG-3,regular,no_priority,304.3037045825215,served,,,0
Week-01-Day-01,82,weekly_planner,senior,19,cash,3716.8255305072307,3716.8255305072307,3860.235902950766,0.0,143.41037244353518,143.41037244353538,9,0,,,19,6828,,REG-2,regular,senior,198.46893101259516,served,,,0
Week-01-Day-01,86,express_basket,no_priority,8,card,3869.79031969107,3869.79031969107,3927.6480624723054,0.0,57.857742781235025,57.857742781235174,9,0,,,8,1444,,REG-2,regular,no_priority,58.62083451703476,served,,,0
Week-01-Day-01,85,express_basket,no_priority,13,card,3840.3232303195473,3840.3232303195473,3929.9756810284885,0.0,89.65245070894113,89.65245070894116,9,0,,,13,4598,,REG-3,regular,no_priority,138.12137491124474,served,,,0
Week-01-Day-01,84,self_checkout_fan,no_priority,17,card,3826.9022700213172,3826.9022700213172,3954.873537771109,0.0,127.9712677497921,127.97126774979188,9,0,,,17,4685,,REG-1,regular,no_priority,587.6762738083917,served,,,0
Week-01-Day-01,88,self_checkout_fan,no_priority,12,card,3915.6919137589903,3915.6919137589903,4028.405980765233,0.0,112.71406700624263,112.71406700624266,9,0,,,12,2938,,REG-5,regular,no_priority,673.7563141181895,served,,,0
Week-01-Day-01,87,family_cart,no_priority,62,card,3905.0001919495517,3905.0001919495517,4109.197202814109,0.0,204.19701086455723,204.19701086455734,9,0,,,62,17897,,REG-4,regular,no_priority,708.9914410958812,served,,,0
Week-01-Day-01,91,weekly_planner,no_priority,22,card,4129.872559870921,4129.872559870921,4147.60662723307,0.0,17.734067362149332,17.73406736214929,9,0,,,22,9041,,REG-3,regular,no_priority,207.42385738697772,served,,,0
Week-01-Day-01,90,weekly_planner,no_priority,24,cash,4101.530451524675,4101.530451524675,4212.7079605274885,0.0,111.177509002813,111.17750900281317,9,0,,,24,2824,,REG-2,regular,no_priority,139.45197894729606,served,,,0
Week-01-Day-01,96,express_basket,pregnant,11,card,4270.4773619119005,4270.4773619119005,4336.579956438056,0.0,66.10259452615581,66.10259452615537,9,0,,,11,4704,,REG-6,regular,pregnant,54.75685464525217,served,,,0
Week-01-Day-01,89,weekly_planner,reduced_mobility,105,cash,3968.736816180004,3968.736816180004,4348.96252403243,0.0,380.2257078524266,380.22570785242624,9,0,,,105,26999,,REG-1,regular,reduced_mobility,4.982023004725178,served,,,0
Week-01-Day-01,99,express_basket,no_priority,6,card,4328.834210220695,4328.834210220695,4356.053290015009,0.0,27.219079794314073,27.219079794313984,9,0,,,6,2157,,REG-9,regular,no_priority,617.5676585480481,served,,,0
Week-01-Day-01,98,express_basket,no_priority,7,card,4319.737459144322,4319.737459144322,4382.319751356974,0.0,62.58229221265186,62.58229221265174,9,0,,,7,1914,,REG-8,regular,no_priority,212.6592932557031,served,,,0
Week-01-Day-01,94,regular,no_priority,39,card,4201.206644804559,4201.206644804559,4393.128818371609,0.0,191.92217356704987,191.92217356704987,9,0,,,39,13888,,REG-5,regular,no_priority,119.20144902113003,served,,,0
Week-01-Day-01,97,regular,no_priority,19,card,4303.10587053113,4303.10587053113,4412.403325804365,0.0,109.29745527323486,109.29745527323485,9,0,,,19,7217,,REG-7,regular,no_priority,1382.858563979307,served,,,0
Week-01-Day-01,92,weekly_planner,no_priority,87,card,4134.149354566434,4134.149354566434,4414.738347102454,0.0,280.5889925360194,280.58899253601976,9,0,,,87,20458,,REG-4,regular,no_priority,72.99467101830274,served,,,0
Week-01-Day-01,100,regular,no_priority,26,card,4356.519483204174,4356.519483204174,4468.840010418105,0.0,112.32052721393039,112.32052721393029,9,0,,,26,9770,,REG-1,regular,no_priority,7.881035611552041,served,,,0
Week-01-Day-01,93,weekly_planner,no_priority,74,card,4182.516264456681,4182.516264456681,4497.897625056235,0.0,315.38136059955406,315.3813605995538,9,0,,,74,18037,,REG-3,regular,no_priority,348.9865402732873,served,,,0
Week-01-Day-01,95,weekly_planner,no_priority,67,cash,4264.134263064196,4264.134263064196,4526.335657682048,0.0,262.20139461785243,262.2013946178522,9,0,,,67,17264,,REG-2,regular,no_priority,284.23638334716173,served,,,0
Week-01-Day-01,104,weekly_planner,no_priority,21,card,4496.905689643761,4496.905689643761,4556.491007587487,0.0,59.585317943724995,59.585317943725386,9,0,,,21,6826,,REG-1,regular,no_priority,2118.5298782701952,served,,,0
Week-01-Day-01,102,regular,no_priority,34,card,4417.510126953748,4417.510126953748,4598.516127460711,0.0,181.0060005069627,181.00600050696266,9,0,,,34,8337,,REG-4,regular,no_priority,227.66983514886567,served,,,0
Week-01-Day-01,106,weekly_planner,senior,36,cash,4550.698269660068,4550.698269660068,4693.157462130253,0.0,142.45919247018543,142.45919247018537,9,0,,,36,10004,,REG-3,regular,senior,140.11423113926608,served,,,0
Week-01-Day-01,107,regular,no_priority,36,cash,4596.4750007869225,4596.4750007869225,4709.4723881174405,0.0,112.997387330518,112.997387330518,9,0,,,36,14152,,REG-1,regular,no_priority,380.5185975150547,served,,,0
Week-01-Day-01,101,weekly_planner,no_priority,95,cash,4391.516324939672,4391.516324939672,4728.424312025962,0.0,336.90798708628927,336.9079870862897,9,0,,,95,26175,,REG-6,regular,no_priority,96.47879695266907,served,,,0
Week-01-Day-01,110,express_basket,no_priority,6,card,4740.062574142583,4740.062574142583,4801.088899206584,0.0,61.026325064001234,61.02632506400096,9,0,,,6,2814,,REG-3,regular,no_priority,95.7001294515497,served,,,0
Week-01-Day-01,108,regular,senior,46,card,4659.924988153529,4659.924988153529,4822.368591287466,0.0,162.4436031339373,162.44360313393736,9,0,,,46,12882,,REG-4,regular,senior,1008.6299248052906,served,,,0
Week-01-Day-01,109,regular,no_priority,20,card,4722.750191935811,4722.750191935811,4841.821650334921,0.0,119.07145839911057,119.07145839911027,9,0,,,20,7638,,REG-1,regular,no_priority,258.8049026982883,served,,,0
Week-01-Day-01,105,family_cart,no_priority,81,cash,4550.218411362752,4550.218411362752,4852.007792052348,0.0,301.78938068959616,301.7893806895963,9,0,,,81,20347,,REG-2,regular,no_priority,737.4583215686665,served,,,0
Week-01-Day-01,111,express_basket,no_priority,6,card,4833.195917227844,4833.195917227844,4861.19043757884,0.0,27.994520350995593,27.994520350996027,9,0,,,6,1911,,REG-3,regular,no_priority,105.91476845648825,served,,,0
Week-01-Day-01,103,family_cart,pregnant,77,cash,4455.488040113407,4455.488040113407,4905.795578458208,0.0,450.30753834480095,450.3075383448013,9,0,,,77,26950,,REG-5,regular,pregnant,617.221066617107,served,,,0
Week-01-Day-01,112,self_checkout_fan,no_priority,12,card,4849.8619227786185,4849.8619227786185,4952.723606783793,0.0,102.86168400517462,102.86168400517454,9,0,,,12,4167,,REG-1,regular,no_priority,907.8747117359667,served,,,0
Week-01-Day-01,114,self_checkout_fan,no_priority,9,card,5015.041653834458,5015.041653834458,5104.935847981055,0.0,89.89419414659723,89.89419414659733,9,0,,,9,3140,,REG-2,regular,no_priority,69.87942717449067,served,,,0
Week-01-Day-01,116,express_basket,no_priority,3,card,5096.4949665955355,5096.4949665955355,5126.307622403098,0.0,29.812655807562525,29.812655807562805,9,0,,,3,2912,,REG-4,regular,no_priority,155.20357321888613,served,,,0
Week-01-Day-01,113,regular,no_priority,16,card,5011.7618638969,5011.7618638969,5127.088880065819,0.0,115.32701616891895,115.32701616891882,9,0,,,16,2133,,REG-1,regular,no_priority,516.4642619525144,served,,,0
Week-01-Day-01,117,weekly_planner,no_priority,28,cash,5124.373570158881,5124.373570158881,5186.256667337918,0.0,61.883097179036426,61.88309717903667,9,0,,,28,9608,,REG-2,regular,no_priority,335.5265097814775,served,,,0
Week-01-Day-01,115,weekly_planner,no_priority,40,card,5068.563550496838,5068.563550496838,5206.666895982846,0.0,138.10334548600824,138.10334548600804,9,0,,,40,11162,,REG-3,regular,no_priority,851.8163513359817,served,,,0
Week-01-Day-01,121,self_checkout_fan,no_priority,5,card,5254.203857253735,5254.203857253735,5305.021752251833,0.0,50.817894998098595,50.81789499809838,9,0,,,5,2134,,REG-4,regular,no_priority,412.7461655824231,served,,,0
Week-01-Day-01,119,express_basket,no_priority,17,card,5190.071692921927,5190.071692921927,5333.716606899989,0.0,143.64491397806185,143.6449139780616,9,0,,,17,3474,,REG-2,regular,no_priority,194.2531234599571,served,,,0
Week-01-Day-01,124,express_basket,no_priority,2,card,5295.334534974703,5295.334534974703,5341.430104996353,0.0,46.09557002165041,46.09557002165002,9,0,,,2,497,,REG-7,regular,no_priority,37.70757524665572,served,,,0
Week-01-Day-01,123,self_checkout_fan,no_priority,24,card,5289.329124926873,5289.329124926873,5419.743752587848,0.0,130.4146276609749,130.41462766097447,9,0,,,24,7726,,REG-6,regular,no_priority,893.7597532221699,served,,,0
Week-01-Day-01,125,regular,no_priority,30,card,5344.058601541343,5344.058601541343,5436.580558642653,0.0,92.52195710131068,92.52195710131036,9,0,,,30,5793,,REG-2,regular,no_priority,337.2189520705756,served,,,0
Week-01-Day-01,118,regular,no_priority,55,card,5145.057595395141,5145.057595395141,5439.791768411946,0.0,294.7341730168045,294.73417301680456,9,0,,,55,16147,,REG-1,regular,no_priority,3365.5306735959343,served,,,0
