source_folder,customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason,effective_queue_length
Week-01-Day-04,23,deal_hunter,no_priority,7,card,1614.7063237049151,1614.7063237049151,1700.3731668194332,0.0,85.66684311451813,85.66684311451809,8,0,,,7,3059,,REG-1,regular,no_priority,20.127798433395213,served,,,0
Week-01-Day-04,24,deal_hunter,no_priority,14,card,1722.879549832487,1722.879549832487,1820.0989471725482,0.0,97.21939734006115,97.21939734006105,8,0,,,14,3527,,REG-1,regular,no_priority,71.76371694325249,served,,,0
Week-01-Day-04,26,self_checkout_fan,no_priority,7,card,2014.4558685208285,2014.4558685208285,2030.9998690006512,0.0,16.544000479822568,16.54400047982267,8,0,,,7,2432,,REG-2,regular,no_priority,33.63666273420882,served,,,0
Week-01-Day-04,25,self_checkout_fan,no_priority,5,card,1998.7102911238617,1998.7102911238617,2037.942229006523,0.0,39.23193788266122,39.231937882661214,8,0,,,5,1691,,REG-1,regular,no_priority,325.9071079555075,served,,,0
Week-01-Day-04,27,regular,no_priority,15,card,2049.6728120935695,2049.6728120935695,2146.30065967922,0.0,96.62784758565047,96.62784758565067,8,0,,,15,826,,REG-1,regular,no_priority,8.797179879320739,served,,,0
Week-01-Day-04,30,express_basket,no_priority,4,card,2141.9602842029344,2141.9602842029344,2176.044503529849,0.0,34.0842193269146,34.084219326914535,8,0,,,4,2209,,REG-4,regular,no_priority,20.67757720796208,served,,,0
Week-01-Day-04,31,express_basket,no_priority,1,card,2229.2461834357455,2229.2461834357455,2270.53882636815,0.0,41.2926429324045,41.292642932404306,8,0,,,1,0,,REG-1,regular,no_priority,320.9808232115577,served,,,0
Week-01-Day-04,28,weekly_planner,no_priority,55,card,2087.964126887451,2087.964126887451,2285.6803984429353,0.0,197.71627155548396,197.71627155548413,8,0,,,55,15713,,REG-2,regular,no_priority,51.87702903306433,served,,,0
Week-01-Day-04,32,deal_hunter,pregnant,11,card,2239.298719581391,2239.298719581391,2325.182684205382,0.0,85.88396462399075,85.88396462399078,8,0,,,11,2949,,REG-4,regular,pregnant,69.16240825873913,served,,,0
Week-01-Day-04,33,self_checkout_fan,no_priority,8,card,2264.001796149718,2264.001796149718,2348.9563971887483,0.0,84.95460103903059,84.95460103903042,8,0,,,8,501,,REG-5,regular,no_priority,380.3039637665427,served,,,0
Week-01-Day-04,34,regular,no_priority,19,card,2345.940271619591,2345.940271619591,2436.940271619591,0.0,91.0,91.0,8,0,,,19,5465,,REG-1,regular,no_priority,22.265889349801583,served,,,0
Week-01-Day-04,38,express_basket,no_priority,4,cash,2391.777701078503,2391.777701078503,2474.6898648327456,0.0,82.9121637542424,82.91216375424256,8,0,,,4,91,,REG-6,regular,no_priority,168.40501494702238,served,,,0
Week-01-Day-04,29,family_cart,no_priority,112,card,2100.747858830822,2100.747858830822,2480.3013240153323,0.0,379.55346518450983,379.55346518451006,8,0,,,112,31583,,REG-3,regular,no_priority,1216.6281298167776,served,,,0
Week-01-Day-04,39,deal_hunter,no_priority,4,cash,2433.9267373676303,2433.9267373676303,2528.0384504785015,0.0,94.11171311087121,94.11171311087128,8,0,,,4,1848,,REG-7,regular,no_priority,90.6197078400695,served,,,0
Week-01-Day-04,37,regular,no_priority,40,card,2387.2921889797944,2387.2921889797944,2575.8413494046176,0.0,188.54916042482304,188.54916042482319,8,0,,,40,9564,,REG-5,regular,no_priority,422.82819798919843,served,,,0
Week-01-Day-04,40,weekly_planner,pregnant,43,card,2435.5973727690907,2435.5973727690907,2578.387792196038,0.0,142.79041942694738,142.7904194269472,8,0,,,43,11574,,REG-8,regular,pregnant,507.84496768551287,served,,,0
Week-01-Day-04,42,self_checkout_fan,no_priority,2,card,2591.8953904123955,2591.8953904123955,2632.431285700449,0.0,40.53589528805319,40.535895288053325,8,0,,,2,0,,REG-3,regular,no_priority,667.2260024420112,served,,,0
Week-01-Day-04,41,family_cart,no_priority,66,cash,2507.2560009482004,2507.2560009482004,2648.968199056239,0.0,141.71219810803873,141.7121981080386,8,0,,,66,25050,,REG-1,regular,no_priority,1527.5247946331913,served,,,0
Week-01-Day-04,35,weekly_planner,no_priority,86,cash,2373.3844734137638,2373.3844734137638,2714.0329602327297,0.0,340.64848681896603,340.6484868189659,8,0,,,86,26794,,REG-2,regular,no_priority,757.1482087370667,served,,,0
Week-01-Day-04,36,family_cart,no_priority,45,cash,2382.1669946762995,2382.1669946762995,2751.5741686498404,0.0,369.4071739735407,369.4071739735409,8,0,,,45,16088,,REG-4,regular,no_priority,139.35118263030253,served,,,0
Week-01-Day-04,44,express_basket,no_priority,2,card,2810.1528114910834,2810.1528114910834,2835.55861068826,0.0,25.40579919717695,25.405799197176748,8,0,,,2,1527,,REG-2,regular,no_priority,553.7666721753244,served,,,0
Week-01-Day-04,43,deal_hunter,no_priority,9,cash,2705.235738643656,2705.235738643656,2836.2704706296304,0.0,131.0347319859743,131.0347319859743,8,0,,,9,3403,,REG-1,regular,no_priority,274.6341776975381,served,,,0
Week-01-Day-04,45,weekly_planner,no_priority,42,cash,2834.9053077790013,2834.9053077790013,2971.7304108573708,0.0,136.82510307836938,136.82510307836947,8,0,,,42,7108,,REG-3,regular,no_priority,277.88646637090915,served,,,0
Week-01-Day-04,46,express_basket,no_priority,21,card,2879.582881030481,2879.582881030481,3002.8068680890838,0.0,123.22398705860248,123.22398705860269,8,0,,,21,7361,,REG-1,regular,no_priority,31.180318725674418,served,,,0
Week-01-Day-04,47,weekly_planner,no_priority,48,card,2887.437741625541,2887.437741625541,3044.708329206243,0.0,157.27058758070174,157.27058758070189,8,0,,,48,16369,,REG-2,regular,no_priority,1440.1838010078632,served,,,0
Week-01-Day-04,49,express_basket,no_priority,14,card,2950.545209866421,2950.545209866421,3073.9570032299735,0.0,123.41179336355259,123.41179336355253,8,0,,,14,6150,,REG-5,regular,no_priority,368.1031085986195,served,,,0
Week-01-Day-04,48,regular,no_priority,57,cash,2888.220956307363,2888.220956307363,3126.166984151618,0.0,237.94602784425504,237.94602784425524,8,0,,,57,13043,,REG-4,regular,no_priority,245.66068325687567,served,,,0
Week-01-Day-04,51,weekly_planner,no_priority,40,card,3228.590143353009,3228.590143353009,3315.7491958675173,0.0,87.15905251450853,87.1590525145084,8,0,,,40,13269,,REG-2,regular,no_priority,325.7910089826967,served,,,0
Week-01-Day-04,52,weekly_planner,no_priority,15,cash,3294.3515828858544,3294.3515828858544,3366.9695324166178,0.0,72.6179495307632,72.61794953076333,8,0,,,15,399,,REG-3,regular,no_priority,1428.1180938549749,served,,,0
Week-01-Day-04,53,regular,no_priority,25,card,3374.686211552518,3374.686211552518,3493.6728298931675,0.0,118.98661834064939,118.98661834064933,8,0,,,25,3162,,REG-2,regular,no_priority,169.6143005151321,served,,,0
Week-01-Day-04,54,deal_hunter,no_priority,14,cash,3405.77120022543,3405.77120022543,3513.827037417039,0.0,108.05583719160843,108.05583719160859,8,0,,,14,3543,,REG-3,regular,no_priority,459.8485047332585,served,,,0
Week-01-Day-04,50,family_cart,no_priority,67,card,3155.035835529834,3155.035835529834,3559.0117490694997,0.0,403.9759135396659,403.9759135396657,8,0,,,67,21106,,REG-1,regular,no_priority,151.95391219950042,served,,,0
Week-01-Day-04,57,deal_hunter,no_priority,8,card,3546.207414498447,3546.207414498447,3587.842710283406,0.0,41.63529578495894,41.635295784959,8,0,,,8,1321,,REG-3,regular,no_priority,197.58204576576915,served,,,0
Week-01-Day-04,56,regular,no_priority,23,card,3515.432109183668,3515.432109183668,3647.137458283841,0.0,131.7053491001728,131.70534910017295,8,0,,,23,8555,,REG-2,regular,no_priority,360.8936747865924,served,,,0
Week-01-Day-04,59,regular,no_priority,16,card,3649.903633885049,3649.903633885049,3716.77966904452,0.0,66.87603515947079,66.87603515947058,9,0,,,16,7768,,REG-2,regular,no_priority,1562.6838035960452,served,,,0
Week-01-Day-04,62,express_basket,no_priority,2,card,3737.3950305044273,3737.3950305044273,3755.1548683816645,0.0,17.759837877237402,17.75983787723726,9,0,,,2,101,,REG-2,regular,no_priority,246.55698630141794,served,,,0
Week-01-Day-04,61,self_checkout_fan,no_priority,9,card,3714.7213957640415,3714.7213957640415,3775.509751016871,0.0,60.7883552528296,60.78835525282966,9,0,,,9,4576,,REG-5,regular,no_priority,610.69476703846,served,,,0
Week-01-Day-04,60,regular,no_priority,27,card,3677.8232859454,3677.8232859454,3813.059841274344,0.0,135.23655532894372,135.23655532894372,9,0,,,27,10349,,REG-3,regular,no_priority,143.9363625724661,served,,,0
Week-01-Day-04,58,family_cart,no_priority,62,card,3586.10068420471,3586.10068420471,3828.43485910358,0.0,242.33417489887,242.33417489887006,8,0,,,62,18448,,REG-1,regular,no_priority,441.3379278029586,served,,,0
Week-01-Day-04,66,deal_hunter,no_priority,7,card,3824.8345787388316,3824.8345787388316,3856.9119148118557,0.0,32.077336073023986,32.07733607302407,9,0,,,7,950,,REG-6,regular,no_priority,806.952280155899,served,,,0
Week-01-Day-04,63,express_basket,no_priority,11,card,3806.646345209152,3806.646345209152,3861.9720373456475,0.0,55.325692136495285,55.32569213649549,9,0,,,11,3256,,REG-2,regular,no_priority,5.6869865288272825,served,,,0
Week-01-Day-04,55,family_cart,no_priority,85,card,3492.9540931921947,3492.9540931921947,3870.634871492272,0.0,377.68077830007735,377.68077830007724,8,0,,,85,22433,,REG-4,regular,no_priority,859.829488742026,served,,,0
Week-01-Day-04,67,self_checkout_fan,no_priority,2,card,3831.472796463193,3831.472796463193,3873.8874190607776,0.0,42.41462259758456,42.41462259758464,9,0,,,2,0,,REG-1,regular,no_priority,311.37348441661885,served,,,0
Week-01-Day-04,64,family_cart,no_priority,72,card,3817.5793836504563,3817.5793836504563,3904.4329229606174,0.0,86.85353931016127,86.85353931016107,9,0,,,72,19931,,REG-3,regular,no_priority,1036.6590132032377,served,,,0
Week-01-Day-04,70,express_basket,no_priority,6,card,3867.8363856183496,3867.8363856183496,3935.3855444229735,0.0,67.54915880462397,67.54915880462386,9,0,,,6,1626,,REG-2,regular,no_priority,15.254182960156031,served,,,0
Week-01-Day-04,69,regular,no_priority,48,cash,3850.324288527685,3850.324288527685,4025.745318554921,0.0,175.42103002723601,175.42103002723616,9,0,,,48,13870,,REG-8,regular,no_priority,78.31315470270138,served,,,0
Week-01-Day-04,65,family_cart,no_priority,66,card,3823.596793057539,3823.596793057539,4035.793206164065,0.0,212.19641310652605,212.19641310652605,9,0,,,66,22001,,REG-5,regular,no_priority,730.3609899931379,served,,,0
Week-01-Day-04,73,express_basket,no_priority,11,card,4014.3886645505627,4014.3886645505627,4059.6748319717494,0.0,45.286167421186896,45.28616742118675,9,0,,,11,4352,,REG-3,regular,no_priority,328.1928128283417,served,,,0
Week-01-Day-04,72,weekly_planner,no_priority,25,card,3979.5366749862587,3979.5366749862587,4074.246075990098,0.0,94.70940100383902,94.70940100383905,9,0,,,25,8511,,REG-2,regular,no_priority,113.95775707276351,served,,,0
Week-01-Day-04,76,express_basket,no_priority,1,card,4064.411162395081,4064.411162395081,4080.4007202780076,0.0,15.98955788292647,15.98955788292642,9,0,,,1,0,,REG-3,regular,no_priority,91.70043025427138,served,,,0
Week-01-Day-04,74,express_basket,no_priority,3,card,4035.903707547288,4035.903707547288,4085.4610626547137,0.0,49.55735510742566,49.55735510742579,9,0,,,3,1592,,REG-4,regular,no_priority,450.22738438595695,served,,,0
Week-01-Day-04,78,deal_hunter,no_priority,4,cash,4102.147345168254,4102.147345168254,4131.450218815275,0.0,29.30287364702053,29.302873647020533,9,0,,,4,1392,,REG-3,regular,no_priority,123.68671723487654,served,,,0
Week-01-Day-04,71,family_cart,no_priority,79,cash,3926.87907407459,3926.87907407459,4160.446909799013,0.0,233.56783572442316,233.56783572442328,9,0,,,79,19645,,REG-1,regular,no_priority,1088.7772476863452,served,,,0
Week-01-Day-04,68,family_cart,no_priority,97,card,3850.227510326564,3850.227510326564,4171.257861874743,0.0,321.03035154817917,321.03035154817917,9,0,,,97,27345,,REG-7,regular,no_priority,74.4798040629856,served,,,0
Week-01-Day-04,80,deal_hunter,no_priority,8,card,4161.986542575985,4161.986542575985,4191.682610532839,0.0,29.696067956853682,29.696067956853767,9,0,,,8,1927,,REG-1,regular,no_priority,136.59311987318816,served,,,0
Week-01-Day-04,81,deal_hunter,no_priority,11,card,4191.088443800218,4191.088443800218,4238.002535604756,0.0,46.914091804538884,46.91409180453866,9,0,,,11,3774,,REG-4,regular,no_priority,204.89682667521348,served,,,0
Week-01-Day-04,75,weekly_planner,no_priority,68,cash,4043.059386779125,4043.059386779125,4241.705520830256,0.0,198.6461340511318,198.6461340511314,9,0,,,68,15899,,REG-5,regular,no_priority,944.2900215953554,served,,,0
Week-01-Day-04,79,express_basket,no_priority,11,card,4142.355737615719,4142.355737615719,4247.68731162989,0.0,105.33157401417121,105.33157401417157,9,0,,,11,4193,,REG-3,regular,no_priority,334.64954261690434,served,,,0
Week-01-Day-04,84,express_basket,no_priority,6,card,4319.388179386668,4319.388179386668,4319.608650432227,0.0,0.2204710455587799,0.22047104555895203,9,0,,,6,1991,,REG-4,regular,no_priority,439.0912521468908,served,,,0
Week-01-Day-04,77,family_cart,no_priority,79,cash,4097.547195934843,4097.547195934843,4427.613147326537,0.0,330.0659513916935,330.0659513916935,9,0,,,79,18993,,REG-2,regular,no_priority,404.3167065770073,served,,,0
Week-01-Day-04,86,express_basket,no_priority,6,card,4378.091045389323,4378.091045389323,4433.962878479077,0.0,55.87183308975348,55.871833089753636,9,0,,,6,2078,,REG-5,regular,no_priority,23.61791010114281,served,,,0
Week-01-Day-04,85,self_checkout_fan,no_priority,25,card,4375.141163260807,4375.141163260807,4490.3031710890555,0.0,115.16200782824865,115.16200782824853,9,0,,,25,8925,,REG-4,regular,no_priority,290.36175074180085,served,,,0
Week-01-Day-04,83,regular,no_priority,69,card,4284.08515811387,4284.08515811387,4504.578628002345,0.0,220.49346988847432,220.49346988847446,9,0,,,69,22990,,REG-3,regular,no_priority,1043.0951293758492,served,,,0
Week-01-Day-04,87,express_basket,no_priority,7,card,4520.026225832415,4520.026225832415,4603.789545300349,0.0,83.76331946793498,83.7633194679347,9,0,,,7,2738,,REG-2,regular,no_priority,705.0107803429831,served,,,0
Week-01-Day-04,89,self_checkout_fan,no_priority,14,cash,4537.241815910624,4537.241815910624,4638.566710386299,0.0,101.32489447567545,101.32489447567514,9,0,,,14,4881,,REG-4,regular,no_priority,482.1127176261602,served,,,0
Week-01-Day-04,91,express_basket,no_priority,2,cash,4598.402827378792,4598.402827378792,4646.210749275942,0.0,47.80792189715093,47.80792189715066,9,0,,,2,2496,,REG-6,regular,no_priority,538.9126415910099,served,,,0
Week-01-Day-04,88,regular,no_priority,31,card,4529.408718061721,4529.408718061721,4666.098473900467,0.0,136.68975583874635,136.68975583874635,9,0,,,31,9146,,REG-3,regular,no_priority,6.484749029219442,served,,,0
Week-01-Day-04,90,self_checkout_fan,no_priority,9,card,4573.343928885784,4573.343928885784,4707.474824773637,0.0,134.1308958878523,134.1308958878526,9,0,,,9,2013,,REG-5,regular,no_priority,211.91158703665585,served,,,0
Week-01-Day-04,92,deal_hunter,no_priority,11,card,4651.260045934694,4651.260045934694,4753.742809601317,0.0,102.48276366662277,102.48276366662321,9,0,,,11,2116,,REG-2,regular,no_priority,221.6085799520805,served,,,0
Week-01-Day-04,93,weekly_planner,no_priority,44,cash,4669.113578276447,4669.113578276447,4778.6363865607445,0.0,109.52280828429757,109.52280828429775,9,0,,,44,16400,,REG-3,regular,no_priority,845.0483459228349,served,,,0
Week-01-Day-04,96,express_basket,no_priority,8,card,4759.474137710291,4759.474137710291,4794.649321720902,0.0,35.175184010610806,35.17518401061079,9,0,,,8,3082,,REG-2,regular,no_priority,543.744880274693,served,,,0
Week-01-Day-04,95,regular,no_priority,10,card,4744.811586916556,4744.811586916556,4799.811586916556,0.0,55.0,55.0,9,0,,,10,1739,,REG-5,regular,no_priority,135.93599397727164,served,,,0
Week-01-Day-04,97,regular,no_priority,20,card,4785.7714805210635,4785.7714805210635,4888.494365671516,0.0,102.72288515045234,102.72288515045238,9,0,,,20,1404,,REG-3,regular,no_priority,89.27188096267885,served,,,0
Week-01-Day-04,94,weekly_planner,no_priority,66,card,4729.916565962711,4729.916565962711,4927.877476104158,0.0,197.96091014144744,197.96091014144713,9,0,,,66,14645,,REG-4,regular,no_priority,888.2002437397174,served,,,0
Week-01-Day-04,100,deal_hunter,no_priority,9,card,4860.66061687639,4860.66061687639,4931.904096403255,0.0,71.24347952686492,71.24347952686458,9,0,,,9,3048,,REG-6,regular,no_priority,7.707915837663711,served,,,0
Week-01-Day-04,99,regular,senior,26,card,4857.292319761029,4857.292319761029,4989.2859436785175,0.0,131.99362391748883,131.99362391748855,9,0,,,26,7707,,REG-5,regular,senior,261.5370388251564,served,,,0
Week-01-Day-04,102,regular,no_priority,28,card,4907.966726735751,4907.966726735751,5010.979223532598,0.0,103.01249679684646,103.01249679684679,9,0,,,28,7866,,REG-7,regular,no_priority,90.65502312864876,served,,,0
Week-01-Day-04,82,weekly_planner,no_priority,62,card,4270.92764271512,4270.92764271512,5015.04317788781,0.0,744.1155351726898,744.1155351726902,9,0,,,62,13081,,REG-1,regular,no_priority,426.757900020475,served,,,0
Week-01-Day-04,103,express_basket,no_priority,5,card,4960.057610354292,4960.057610354292,5016.320830330386,0.0,56.26321997609421,56.26321997609466,9,0,,,5,2418,,REG-4,regular,no_priority,22.96659283776742,served,,,0
Week-01-Day-04,105,self_checkout_fan,no_priority,5,card,4974.312222999826,4974.312222999826,5019.6360475593165,0.0,45.32382455949028,45.323824559490276,9,0,,,5,888,,REG-8,regular,no_priority,165.19660121002636,served,,,0
Week-01-Day-04,101,deal_hunter,no_priority,18,cash,4891.4337937101445,4891.4337937101445,5059.007141308826,0.0,167.57334759868198,167.57334759868172,9,0,,,18,3180,,REG-3,regular,no_priority,244.93436888344863,served,,,0
Week-01-Day-04,107,self_checkout_fan,no_priority,11,cash,5015.832006122371,5015.832006122371,5085.280612027848,0.0,69.4486059054772,69.44860590547705,9,0,,,11,3068,,REG-1,regular,no_priority,537.7451751445897,served,,,0
Week-01-Day-04,98,regular,senior,51,card,4841.39980382708,4841.39980382708,5098.713700052465,0.0,257.3138962253854,257.3138962253852,9,0,,,51,15800,,REG-2,regular,senior,746.9075522308859,served,,,0
Week-01-Day-04,104,express_basket,senior,4,card,4967.2532912082825,4967.2532912082825,5137.203568154328,0.0,169.95027694604636,169.95027694604596,9,0,,,4,1780,,REG-6,regular,senior,234.3103637611409,served,,,0
Week-01-Day-04,108,regular,no_priority,20,card,5034.169605589079,5034.169605589079,5179.8464506752325,0.0,145.67684508615324,145.67684508615366,9,0,,,20,6672,,REG-4,regular,no_priority,599.8710370315405,served,,,0
Week-01-Day-04,111,express_basket,no_priority,2,card,5202.823923510703,5202.823923510703,5243.720749346348,0.0,40.896825835645714,40.89682583564536,9,0,,,2,1398,,REG-3,regular,no_priority,33.6539086487515,served,,,0
Week-01-Day-04,112,express_basket,no_priority,6,card,5218.925398583291,5218.925398583291,5253.065150031682,0.0,34.13975144839031,34.1397514483906,9,0,,,6,1950,,REG-4,regular,no_priority,239.1553747643868,served,,,0
Week-01-Day-04,110,express_basket,pregnant,5,card,5187.586905791191,5187.586905791191,5255.516893093875,0.0,67.92998730268351,67.92998730268391,9,0,,,5,1382,,REG-2,regular,pregnant,71.25919061139176,served,,,0
Week-01-Day-04,114,self_checkout_fan,no_priority,1,card,5239.303620271501,5239.303620271501,5261.293580474823,0.0,21.989960203321772,21.98996020332197,9,0,,,1,700,,REG-7,regular,no_priority,2115.448864853716,served,,,0
Week-01-Day-04,109,family_cart,no_priority,41,cash,5125.488625431164,5125.488625431164,5304.488625431164,0.0,179.0,179.0,9,0,,,41,14890,,REG-1,regular,no_priority,1490.7319744177116,served,,,0
Week-01-Day-04,106,family_cart,no_priority,134,cash,5000.373156527909,5000.373156527909,5324.672410924731,0.0,324.2992543968219,324.2992543968221,9,0,,,134,36962,,REG-5,regular,no_priority,228.45405177719695,served,,,0
Week-01-Day-04,115,express_basket,no_priority,10,cash,5269.764551774395,5269.764551774395,5351.072298499135,0.0,81.30774672474026,81.30774672474035,9,0,,,10,4284,,REG-2,regular,no_priority,250.82103485464836,served,,,0
Week-01-Day-04,113,weekly_planner,no_priority,23,card,5223.8163082604515,5223.8163082604515,5392.11040649826,0.0,168.29409823780878,168.2940982378086,9,0,,,23,9269,,REG-6,regular,no_priority,258.51228308121836,served,,,0
Week-01-Day-04,118,weekly_planner,no_priority,34,card,5324.832418724611,5324.832418724611,5396.521605093212,0.0,71.6891863686011,71.68918636860144,9,0,,,34,13002,,REG-4,regular,no_priority,26.376430096059764,served,,,0
Week-01-Day-04,119,family_cart,no_priority,63,cash,5338.881247285084,5338.881247285084,5414.478579839273,0.0,75.59733255418868,75.59733255418905,9,0,,,63,18617,,REG-5,regular,no_priority,19.748598401102456,served,,,0
Week-01-Day-04,121,regular,no_priority,17,card,5413.060103053387,5413.060103053387,5526.010214534808,0.0,112.95011148142096,112.95011148142112,9,0,,,17,2198,,REG-4,regular,no_priority,862.3999135667665,served,,,0
Week-01-Day-04,124,regular,no_priority,8,card,5518.649886284278,5518.649886284278,5534.083728270461,0.0,15.433841986182806,15.433841986182415,9,0,,,8,782,,REG-7,regular,no_priority,374.96265814057773,served,,,0
Week-01-Day-04,123,regular,no_priority,23,card,5464.752065061737,5464.752065061737,5550.083214293399,0.0,85.3311492316618,85.33114923166158,9,0,,,23,9236,,REG-6,regular,no_priority,1053.3848611205292,served,,,0
Week-01-Day-04,122,regular,no_priority,45,cash,5416.243600906862,5416.243600906862,5590.763004344474,0.0,174.51940343761197,174.5194034376118,9,0,,,45,12753,,REG-5,regular,no_priority,1484.9575021258859,served,,,0
Week-01-Day-04,126,express_basket,no_priority,6,card,5531.3063229093095,5531.3063229093095,5599.5610791719155,0.0,68.25475626260605,68.25475626260595,9,0,,,6,1029,,REG-4,regular,no_priority,4.688185835749704,served,,,0
Week-01-Day-04,116,weekly_planner,no_priority,61,card,5273.99087216238,5273.99087216238,5645.3381348338535,0.0,371.3472626714739,371.3472626714738,9,0,,,61,15779,,REG-3,regular,no_priority,290.6377565415208,served,,,0
