source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-04,9.809439965596539,queue_request,1,weekly_planner,no_priority,108,card,REG-1,regular,0,no_priority,518.1202697424087,0,0,0,
Week-01-Day-04,10.16744699866831,queue_request,2,weekly_planner,no_priority,31,cash,REG-2,regular,0,no_priority,449.59651004572515,0,0,0,
Week-01-Day-04,13.82088542611018,queue_request,3,weekly_planner,no_priority,43,card,REG-3,regular,0,no_priority,80.11214935906142,0,0,0,
Week-01-Day-04,53.13859511864939,queue_request,4,express_basket,no_priority,2,cash,REG-4,regular,0,no_priority,55.53623584002743,0,0,0,
Week-01-Day-04,98.82378782674277,queue_request,5,express_basket,no_priority,11,card,REG-5,regular,0,no_priority,19.50705341734667,0,0,0,
Week-01-Day-04,10.16744699866831,service_start,2,weekly_planner,no_priority,31,cash,REG-2,regular,1,no_priority,449.59651004572515,93.155872020087,0,14322,
Week-01-Day-04,103.32331901875531,service_end,2,weekly_planner,no_priority,31,cash,REG-2,regular,1,no_priority,449.59651004572515,93.155872020087,0,14322,
Week-01-Day-04,53.13859511864939,service_start,4,express_basket,no_priority,2,cash,REG-4,regular,1,no_priority,55.53623584002743,67.4778938965395,0,2046,
Week-01-Day-04,120.61648901518889,service_end,4,express_basket,no_priority,2,cash,REG-4,regular,1,no_priority,55.53623584002743,67.4778938965395,0,2046,
Week-01-Day-04,159.7782686188766,queue_request,6,express_basket,no_priority,2,card,REG-2,regular,0,no_priority,109.08170814241245,0,0,0,
Week-01-Day-04,171.57311794724228,queue_request,7,self_checkout_fan,no_priority,15,card,REG-4,regular,0,no_priority,107.81962758422043,0,0,0,
Week-01-Day-04,98.82378782674277,service_start,5,express_basket,no_priority,11,card,REG-5,regular,1,no_priority,19.50705341734667,85.41458224860473,0,3582,
Week-01-Day-04,184.23837007534752,service_end,5,express_basket,no_priority,11,card,REG-5,regular,1,no_priority,19.50705341734667,85.41458224860473,0,3582,
Week-01-Day-04,13.82088542611018,service_start,3,weekly_planner,no_priority,43,card,REG-3,regular,1,no_priority,80.11214935906142,186.32258724617913,0,12747,
Week-01-Day-04,200.1434726722893,service_end,3,weekly_planner,no_priority,43,card,REG-3,regular,1,no_priority,80.11214935906142,186.32258724617913,0,12747,
Week-01-Day-04,171.57311794724228,service_start,7,self_checkout_fan,no_priority,15,card,REG-4,regular,1,no_priority,107.81962758422043,72.22555151085488,0,5224,
Week-01-Day-04,243.79866945809715,service_end,7,self_checkout_fan,no_priority,15,card,REG-4,regular,1,no_priority,107.81962758422043,72.22555151085488,0,5224,
Week-01-Day-04,159.7782686188766,service_start,6,express_basket,no_priority,2,card,REG-2,regular,1,no_priority,109.08170814241245,90.08679979587716,0,0,
Week-01-Day-04,249.86506841475375,service_end,6,express_basket,no_priority,2,card,REG-2,regular,1,no_priority,109.08170814241245,90.08679979587716,0,0,
Week-01-Day-04,270.91794006844793,queue_request,8,regular,no_priority,7,card,REG-2,regular,0,no_priority,0.6173843969644934,0,0,0,
Week-01-Day-04,308.71706039976925,queue_request,9,weekly_planner,no_priority,81,card,REG-3,regular,0,no_priority,934.3715453681406,0,0,0,
Week-01-Day-04,270.91794006844793,service_start,8,regular,no_priority,7,card,REG-2,regular,1,no_priority,0.6173843969644934,79.12618964036363,0,2133,
Week-01-Day-04,350.04412970881157,service_end,8,regular,no_priority,7,card,REG-2,regular,1,no_priority,0.6173843969644934,79.12618964036363,0,2133,
Week-01-Day-04,370.1074606121838,queue_request,10,express_basket,senior,7,cash,REG-2,regular,0,senior,394.5524844777755,0,0,0,
Week-01-Day-04,371.88228299555703,queue_request,11,self_checkout_fan,no_priority,8,card,REG-4,regular,0,no_priority,822.1637247329107,0,0,0,
Week-01-Day-04,379.95210644053077,queue_request,12,deal_hunter,no_priority,6,cash,REG-5,regular,0,no_priority,635.0402605523159,0,0,0,
Week-01-Day-04,399.3634448491466,queue_request,13,weekly_planner,no_priority,40,cash,REG-6,regular,0,no_priority,2261.59679411776,0,0,0,
Week-01-Day-04,371.88228299555703,service_start,11,self_checkout_fan,no_priority,8,card,REG-4,regular,1,no_priority,822.1637247329107,32.402273285326224,0,4164,
Week-01-Day-04,404.28455628088324,service_end,11,self_checkout_fan,no_priority,8,card,REG-4,regular,1,no_priority,822.1637247329107,32.402273285326224,0,4164,
Week-01-Day-04,370.1074606121838,service_start,10,express_basket,senior,7,cash,REG-2,regular,1,senior,394.5524844777755,68.59950467128974,0,2425,
Week-01-Day-04,438.70696528347355,service_end,10,express_basket,senior,7,cash,REG-2,regular,1,senior,394.5524844777755,68.59950467128974,0,2425,
Week-01-Day-04,511.98217364347147,queue_request,14,weekly_planner,no_priority,59,card,REG-2,regular,0,no_priority,398.4440611650215,0,0,0,
Week-01-Day-04,9.809439965596539,service_start,1,weekly_planner,no_priority,108,card,REG-1,regular,1,no_priority,518.1202697424087,507.512622592005,0,34580,
Week-01-Day-04,517.3220625576016,service_end,1,weekly_planner,no_priority,108,card,REG-1,regular,1,no_priority,518.1202697424087,507.512622592005,0,34580,
Week-01-Day-04,379.95210644053077,service_start,12,deal_hunter,no_priority,6,cash,REG-5,regular,1,no_priority,635.0402605523159,153.59687328280143,0,306,
Week-01-Day-04,533.5489797233322,service_end,12,deal_hunter,no_priority,6,cash,REG-5,regular,1,no_priority,635.0402605523159,153.59687328280143,0,306,
Week-01-Day-04,554.4154647805699,queue_request,15,express_basket,no_priority,16,card,REG-1,regular,0,no_priority,358.9168017195521,0,0,0,
Week-01-Day-04,399.3634448491466,service_start,13,weekly_planner,no_priority,40,cash,REG-6,regular,1,no_priority,2261.59679411776,165.23561362111906,0,8848,
Week-01-Day-04,564.5990584702656,service_end,13,weekly_planner,no_priority,40,cash,REG-6,regular,1,no_priority,2261.59679411776,165.23561362111906,0,8848,
Week-01-Day-04,604.7945435812871,queue_request,16,regular,no_priority,7,card,REG-4,regular,0,no_priority,1336.8726484959577,0,0,0,
Week-01-Day-04,609.1042827447745,queue_request,17,express_basket,no_priority,4,card,REG-5,regular,0,no_priority,1856.0653152615175,0,0,0,
Week-01-Day-04,308.71706039976925,service_start,9,weekly_planner,no_priority,81,card,REG-3,regular,1,no_priority,934.3715453681406,311.5546454774195,0,16025,
Week-01-Day-04,620.2717058771888,service_end,9,weekly_planner,no_priority,81,card,REG-3,regular,1,no_priority,934.3715453681406,311.5546454774195,0,16025,
Week-01-Day-04,554.4154647805699,service_start,15,express_basket,no_priority,16,card,REG-1,regular,1,no_priority,358.9168017195521,99.146577298138,0,3944,
Week-01-Day-04,653.5620420787079,service_end,15,express_basket,no_priority,16,card,REG-1,regular,1,no_priority,358.9168017195521,99.146577298138,0,3944,
Week-01-Day-04,609.1042827447745,service_start,17,express_basket,no_priority,4,card,REG-5,regular,1,no_priority,1856.0653152615175,46.97404405690524,0,2853,
Week-01-Day-04,656.0783268016797,service_end,17,express_basket,no_priority,4,card,REG-5,regular,1,no_priority,1856.0653152615175,46.97404405690524,0,2853,
Week-01-Day-04,679.3039601560886,queue_request,18,self_checkout_fan,no_priority,7,card,REG-1,regular,0,no_priority,201.8433356097987,0,0,0,
Week-01-Day-04,604.7945435812871,service_start,16,regular,no_priority,7,card,REG-4,regular,1,no_priority,1336.8726484959577,81.15661262039991,0,3955,
Week-01-Day-04,685.951156201687,service_end,16,regular,no_priority,7,card,REG-4,regular,1,no_priority,1336.8726484959577,81.15661262039991,0,3955,
