source_folder,timestamp_s,event_type,customer_id,profile,priority,items,payment_method,lane_name,lane_type,effective_queue_length,queue_request_priority,patience_s,service_time_s,revenue_clp,profit_clp,reason
Week-01-Day-05,17.616009370311076,queue_request,1,weekly_planner,no_priority,20,card,REG-1,regular,0,no_priority,1414.7964915982113,0,0,0,
Week-01-Day-05,35.11006049738717,queue_request,2,self_checkout_fan,no_priority,4,card,REG-2,regular,0,no_priority,64.17880257420038,0,0,0,
Week-01-Day-05,35.11006049738717,service_start,2,self_checkout_fan,no_priority,4,card,REG-2,regular,1,no_priority,64.17880257420038,38.897364278133814,0,223,
Week-01-Day-05,74.00742477552097,service_end,2,self_checkout_fan,no_priority,4,card,REG-2,regular,1,no_priority,64.17880257420038,38.897364278133814,0,223,
Week-01-Day-05,17.616009370311076,service_start,1,weekly_planner,no_priority,20,card,REG-1,regular,1,no_priority,1414.7964915982113,95.0,0,582,
Week-01-Day-05,112.61600937031108,service_end,1,weekly_planner,no_priority,20,card,REG-1,regular,1,no_priority,1414.7964915982113,95.0,0,582,
Week-01-Day-05,155.86633846702534,queue_request,3,regular,no_priority,24,card,REG-1,regular,0,no_priority,264.3040535081767,0,0,0,
Week-01-Day-05,162.4423192035756,queue_request,4,weekly_planner,no_priority,52,card,REG-2,regular,0,no_priority,564.4429627342784,0,0,0,
Week-01-Day-05,225.93170695363733,queue_request,5,weekly_planner,senior,29,cash,REG-3,regular,0,senior,1044.3464920063536,0,0,0,
Week-01-Day-05,155.86633846702534,service_start,3,regular,no_priority,24,card,REG-1,regular,1,no_priority,264.3040535081767,93.05620399906518,0,4752,
Week-01-Day-05,248.92254246609053,service_end,3,regular,no_priority,24,card,REG-1,regular,1,no_priority,264.3040535081767,93.05620399906518,0,4752,
Week-01-Day-05,327.9488666223551,queue_request,6,express_basket,no_priority,15,card,REG-1,regular,0,no_priority,355.20719999438074,0,0,0,
Week-01-Day-05,162.4423192035756,service_start,4,weekly_planner,no_priority,52,card,REG-2,regular,1,no_priority,564.4429627342784,170.87336148971323,0,10957,
Week-01-Day-05,333.31568069328887,service_end,4,weekly_planner,no_priority,52,card,REG-2,regular,1,no_priority,564.4429627342784,170.87336148971323,0,10957,
Week-01-Day-05,341.40642124346414,queue_request,7,regular,reduced_mobility,46,card,REG-2,regular,0,reduced_mobility,139.11699650689712,0,0,0,
Week-01-Day-05,225.93170695363733,service_start,5,weekly_planner,senior,29,cash,REG-3,regular,1,senior,1044.3464920063536,182.6699402092525,0,8691,
Week-01-Day-05,408.60164716288983,service_end,5,weekly_planner,senior,29,cash,REG-3,regular,1,senior,1044.3464920063536,182.6699402092525,0,8691,
Week-01-Day-05,327.9488666223551,service_start,6,express_basket,no_priority,15,card,REG-1,regular,1,no_priority,355.20719999438074,136.7906657574234,0,3493,
Week-01-Day-05,464.73953237977855,service_end,6,express_basket,no_priority,15,card,REG-1,regular,1,no_priority,355.20719999438074,136.7906657574234,0,3493,
Week-01-Day-05,341.40642124346414,service_start,7,regular,reduced_mobility,46,card,REG-2,regular,1,reduced_mobility,139.11699650689712,148.92347561529127,0,7985,
Week-01-Day-05,490.32989685875543,service_end,7,regular,reduced_mobility,46,card,REG-2,regular,1,reduced_mobility,139.11699650689712,148.92347561529127,0,7985,
Week-01-Day-05,490.4029585733151,queue_request,8,express_basket,no_priority,11,card,REG-1,regular,0,no_priority,102.36430592570629,0,0,0,
Week-01-Day-05,490.4029585733151,service_start,8,express_basket,no_priority,11,card,REG-1,regular,1,no_priority,102.36430592570629,101.8140401453683,0,3759,
Week-01-Day-05,592.2169987186834,service_end,8,express_basket,no_priority,11,card,REG-1,regular,1,no_priority,102.36430592570629,101.8140401453683,0,3759,
Week-01-Day-05,622.2110570518162,queue_request,9,family_cart,no_priority,66,card,REG-1,regular,0,no_priority,1124.609532152057,0,0,0,
Week-01-Day-05,663.8011646382001,queue_request,10,express_basket,no_priority,6,card,REG-2,regular,0,no_priority,249.9020357372901,0,0,0,
Week-01-Day-05,663.8011646382001,service_start,10,express_basket,no_priority,6,card,REG-2,regular,1,no_priority,249.9020357372901,33.37603458347699,0,1370,
Week-01-Day-05,697.1771992216771,service_end,10,express_basket,no_priority,6,card,REG-2,regular,1,no_priority,249.9020357372901,33.37603458347699,0,1370,
Week-01-Day-05,706.7298847048478,queue_request,11,family_cart,no_priority,49,cash,REG-2,regular,0,no_priority,112.74585960686196,0,0,0,
Week-01-Day-05,710.7679686855372,queue_request,12,family_cart,no_priority,72,card,REG-3,regular,0,no_priority,658.4806022010172,0,0,0,
Week-01-Day-05,719.2844046993196,queue_request,13,deal_hunter,no_priority,11,card,REG-4,regular,0,no_priority,241.06368746426483,0,0,0,
Week-01-Day-05,719.2844046993196,service_start,13,deal_hunter,no_priority,11,card,REG-4,regular,1,no_priority,241.06368746426483,59.0,0,1489,
Week-01-Day-05,778.2844046993196,service_end,13,deal_hunter,no_priority,11,card,REG-4,regular,1,no_priority,241.06368746426483,59.0,0,1489,
Week-01-Day-05,798.2740113260043,queue_request,14,family_cart,no_priority,107,cash,REG-4,regular,0,no_priority,122.83832129089882,0,0,0,
Week-01-Day-05,840.2286174304827,queue_request,15,regular,no_priority,22,card,REG-5,regular,0,no_priority,332.8390528825373,0,0,0,
Week-01-Day-05,622.2110570518162,service_start,9,family_cart,no_priority,66,card,REG-1,regular,1,no_priority,1124.609532152057,296.77007654938006,0,14686,
Week-01-Day-05,918.9811336011962,service_end,9,family_cart,no_priority,66,card,REG-1,regular,1,no_priority,1124.609532152057,296.77007654938006,0,14686,
